sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Naphthalenesulfonic acid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14";"Copper/ Bronze/ Low Brass";"naphthalenesulfonic acid";"surfactants & detergents";"25 – 35";"25 – 75";"<2";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15";"Copper/ Bronze/ Low Brass";"naphthalenesulfonic acid";"surfactants & detergents";"25 – 35";"175 – 225";"<2";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16";"Copper/ Bronze/ Low Brass";"naphthalenesulfonic acid";"surfactants & detergents";"45 – 55";"75 – 125";"20 – 50";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17";"Gold/ Platinum";"naphthalenesulfonic acid";"surfactants & detergents";"100";"25 – 225";"<2";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Lead";"naphthalenesulfonic acid";"surfactants & detergents";"100";"25 – 225";"<2";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Mo Superalloy (Ni-Cr-Fe-9Mo; 625/ 725)";"naphthalenesulfonic acid";"surfactants & detergents";"100";"25 – 225";"<2";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Mo Superalloy (Ni-16Cr-16Mo; C276)";"naphthalenesulfonic acid";"surfactants & detergents";"100";"25 – 225";"<2";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Mo Superalloy (Ni-20Cr-16Mo-4W; 686)";"naphthalenesulfonic acid";"surfactants & detergents";"100";"25 – 225";"<2";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Mo Superalloy (Ni-22Cr-16Mo; C22/ 59)";"naphthalenesulfonic acid";"surfactants & detergents";"100";"25 – 225";"<2";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Mo Superalloy (Ni-23Cr-16Mo-1Cu; C20000)";"naphthalenesulfonic acid";"surfactants & detergents";"100";"25 – 225";"<2";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Nickel (200)";"naphthalenesulfonic acid";"surfactants & detergents";"100";"25 – 225";"<2";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Nickel Cast Iron (15-35Ni)";"naphthalenesulfonic acid";"surfactants & detergents";"45 – 55";"25 – 75";">50";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Nickel-Copper (400)";"naphthalenesulfonic acid";"surfactants & detergents";"100";"25 – 225";"<2";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27";"Ni-Cr-Fe Alloy (600/ 690)";"naphthalenesulfonic acid";"surfactants & detergents";"100";"25 – 225";"<2";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28";"Ni-Mo Alloy (Ni-30Mo; B-2)";"naphthalenesulfonic acid";"surfactants & detergents";"100";"25 – 225";"<2";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29";"Silicon Cast Iron (14Si)";"naphthalenesulfonic acid";"surfactants & detergents";">5";"52 – 237";"<2";"207,215,218";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30";"Silver";"naphthalenesulfonic acid";"surfactants & detergents";"100";"25 – 225";"<2";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31";"Steels, Carbon/ Low Alloy";"naphthalenesulfonic acid";"surfactants & detergents";"5 – 15";"25 – 75";">50";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"32";"Steels, Carbon/ Low Alloy";"naphthalenesulfonic acid";"surfactants & detergents";"25 – 35";"25 – 75";">50";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"33";"Steels, Carbon/ Low Alloy";"naphthalenesulfonic acid";"surfactants & detergents";"45 – 55";"75 – 125";">50";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"34";"Superferritic Stainless Steel (26-1)";"naphthalenesulfonic acid";"surfactants & detergents";"5 – 45";"25 – 75";"<2";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"35";"Tantalum";"naphthalenesulfonic acid";"surfactants & detergents";"100";"25 – 225";"<2";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"36";"Titanium, Unalloyed";"naphthalenesulfonic acid";"surfactants & detergents";"100";"25 – 225";"<2";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"37";"Zirconium";"naphthalenesulfonic acid";"surfactants & detergents";"100";"25 – 225";"<2";"207,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
