sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Potassium chromate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"material synonym";"exposure medium";"exposure medium synonym";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"exposure time (mo (30))";"test note";"reference";"";"";"";"";"";"";"";"";"";""
"23";"Polypropylene (PP)";"";"potassium chromate";"tarapacaite";"";"7789-11-06";"CrK2O4";"salts";"1";"recommended";"40";"60 – 150";"<6";"";"1";"";"";"";"";"";"";"";"";"";""
"24";"Polyvinyl Chloride (PVC)";"";"potassium chromate";"tarapacaite";"";"7789-11-06";"CrK2O4";"salts";"1";"recommended";"100";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"25";"Polyvinylidene Fluoride (PVDF)";"Kynar";"potassium chromate";"tarapacaite";"";"7789-11-06";"CrK2O4";"salts";"1";"recommended";"100";"70 – 285";"";"";"1, 17";"";"";"";"";"";"";"";"";"";""
"26";"Rubber, Natural (NR)";"";"potassium chromate";"tarapacaite";"";"7789-11-06";"CrK2O4";"salts";"3";"not recommended";"40";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"27";"Vinyl Ester Resins";"";"potassium chromate";"tarapacaite";"";"7789-11-06";"CrK2O4";"salts";"1";"recommended";">10";"70 – 210";"";"";"7";"";"";"";"";"";"";"";"";"";""
"28";"Wood";"";"potassium chromate";"tarapacaite";"";"7789-11-06";"CrK2O4";"salts";"3";"not recommended";"10 – 80";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"29";"Wood";"";"potassium chromate";"tarapacaite";"";"7789-11-06";"CrK2O4";"salts";"1";"recommended";"100";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
