sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Urea";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"material synonym";"exposure medium";"exposure medium synonym";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"exposure time (mo (30))";"test note";"reference";"";"";"";"";"";"";"";"";"";""
"13";"Ethylene Tetrafluoroethylene Copolymer (ETFE)";"Teflon; Hostaflon; Fluon";"urea";"carbamide";"";"57-13-6";"CH4N2O";"amides";"1";"recommended";"any";"250 – 350";">12";"";"10";"";"";"";"";"";"";"";"";"";""
"14";"Fluorinated Ethylene Propylene Copolymer (FEP)/ Polytetrafluoroethylene (PTFE)";"";"urea";"carbamide";"";"57-13-6";"CH4N2O";"amides";"1";"recommended";"100";"70 – 150";"";"cyclic immersion; immersed";"1";"";"";"";"";"";"";"";"";"";""
"15";"Fluororubber";"";"urea";"carbamide";"";"57-13-6";"CH4N2O";"amides";"1";"recommended";"<10";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"16";"Fluororubber";"";"urea";"carbamide";"";"57-13-6";"CH4N2O";"amides";"1";"recommended";"30";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"17";"Furfuryl Alcohol Resin, Glass Fiber-Reinforced";"";"urea";"carbamide";"";"57-13-6";"CH4N2O";"amides";"1";"recommended";"100";"70 – 250";">12";"";"1";"";"";"";"";"";"";"";"";"";""
"18";"Nylon";"";"urea";"carbamide";"";"57-13-6";"CH4N2O";"amides";"1";"recommended";"100";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"19";"Polychloroprene";"";"urea";"carbamide";"";"57-13-6";"CH4N2O";"amides";"1";"recommended";"<10";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"20";"Polychloroprene";"";"urea";"carbamide";"";"57-13-6";"CH4N2O";"amides";"1";"recommended";"30";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"21";"Polyesters, Glass Fiber-Reinforced";"";"urea";"carbamide";"";"57-13-6";"CH4N2O";"amides";"3";"not recommended";"50";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"22";"Polyesters, Glass Fiber-Reinforced";"";"urea";"carbamide";"";"57-13-6";"CH4N2O";"amides";"1";"recommended";"60";"60 – 70";"";"+ 2.5% ammonium chloride, 20% nitrate";"1";"";"";"";"";"";"";"";"";"";""
"23";"Polyesters, Glass Fiber-Reinforced";"";"urea";"carbamide";"";"57-13-6";"CH4N2O";"amides";"1";"recommended";"80";"70 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";""
"24";"Polyesters, Glass Fiber-Reinforced";"";"urea";"carbamide";"";"57-13-6";"CH4N2O";"amides";"1";"recommended";"80";"80 – 125";"";"+ 44% ammonium nitrate, 20% water";"1";"";"";"";"";"";"";"";"";"";""
"25";"Polyethylene (PE)";"";"urea";"carbamide";"";"57-13-6";"CH4N2O";"amides";"1";"recommended";"10 – 30";"70 – 125";"";"";"1, 8";"";"";"";"";"";"";"";"";"";""
"26";"Polyethylene (PE)";"";"urea";"carbamide";"";"57-13-6";"CH4N2O";"amides";"1";"recommended";"100";"70 – 150";"";"";"1, 8";"";"";"";"";"";"";"";"";"";""
"27";"Polypropylene (PP)";"";"urea";"carbamide";"";"57-13-6";"CH4N2O";"amides";"1";"recommended";"100";"60 – 212";"<6";"";"1";"";"";"";"";"";"";"";"";"";""
"28";"Polyvinyl Chloride (PVC)";"";"urea";"carbamide";"";"57-13-6";"CH4N2O";"amides";"1";"recommended";"100";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"29";"Polyvinylidene Fluoride (PVDF)";"";"urea";"carbamide";"";"57-13-6";"CH4N2O";"amides";"1";"recommended";"50";"70 – 250";"";"";"1, 23";"";"";"";"";"";"";"";"";"";""
"30";"Rubber, Butyl (BR)";"";"urea";"carbamide";"";"57-13-6";"CH4N2O";"amides";"1";"recommended";"<10";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"31";"Rubber, Butyl (BR)";"";"urea";"carbamide";"";"57-13-6";"CH4N2O";"amides";"1";"recommended";"30";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"32";"Rubber, Natural (NR)";"";"urea";"carbamide";"";"57-13-6";"CH4N2O";"amides";"1";"recommended";"10";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"33";"Rubber, Natural (NR)";"";"urea";"carbamide";"";"57-13-6";"CH4N2O";"amides";"1";"recommended";"30";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"34";"Vinyl Ester Resins";"";"urea";"carbamide";"";"57-13-6";"CH4N2O";"amides";"1";"recommended";"50";"150";"";"";"7";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
