sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Ammonium phosphate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Cr Stainless Steel (17Cr)";"ammonium phosphate";"salts";"5 – 15";"25 – 225";"<20";"14,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Duplex Stainless Steel (25-6-3)";"ammonium phosphate";"salts";"any";"68 – 212";"<2";"14,161,213";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Gold/ Platinum";"ammonium phosphate";"salts";"5 – 15";"25 – 225";"<2";"14,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27";"Gold/ Platinum";"ammonium phosphate";"salts";"15 – 35";"25 – 75";"<2";"14,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28";"Lead";"ammonium phosphate";"salts";"5 – 15";"25 – 225";"<20";"14,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29";"Mo Superalloy (Ni-Cr-Fe-9Mo; 625/ 725)";"ammonium phosphate";"salts";"5 – 45";"25 – 225";"<2";"14,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30";"Mo Superalloy (Ni-16Cr-16Mo; C276)";"ammonium phosphate";"salts";"5 – 45";"25 – 225";"<2";"14,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31";"Mo Superalloy (Ni-20Cr-16Mo-4W; 686)";"ammonium phosphate";"salts";"5 – 45";"25 – 225";"<2";"14,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"32";"Mo Superalloy (Ni-22Cr-16Mo; C22/ 59)";"ammonium phosphate";"salts";"5 – 45";"25 – 225";"<2";"14,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"33";"Mo Superalloy (Ni-23Cr-16Mo-1Cu; C20000)";"ammonium phosphate";"salts";"5 – 45";"25 – 225";"<2";"14,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"34";"Nickel (200)";"ammonium phosphate";"salts";"5 – 15";"25 – 225";"<20";"14,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"35";"Nickel-Copper (400)";"ammonium phosphate";"salts";"5 – 35";"25 – 225";"<20";"14,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"36";"Ni-Cr-Fe Alloy (600/ 690)";"ammonium phosphate";"salts";"5 – 15";"25 – 225";"<20";"14,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"37";"Silicon Cast Iron (14Si)";"ammonium phosphate";"salts";"5 – 15";"52 – 237";"<20";"14,213,218";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"38";"Silicon Cast Iron (14Si)";"ammonium phosphate";"salts";"100";"52 – 102";"<20";"14,213,218";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"39";"Silver";"ammonium phosphate";"salts";"5 – 15";"25 – 225";"<2";"14,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"40";"Silver";"ammonium phosphate";"salts";"15 – 35";"25 – 75";"<2";"14,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"41";"Steels, Carbon/ Low Alloy";"ammonium phosphate";"salts";"5 – 15";"25 – 75";"<20";"14,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"42";"Steels, Carbon/ Low Alloy";"ammonium phosphate";"salts";"5 – 15";"175 – 225";">50";"14,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43";"Steels, Carbon/ Low Alloy";"ammonium phosphate";"salts";"35 – 45";"25 – 75";">50";"14,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"44";"Steels, Carbon/ Low Alloy";"ammonium phosphate";"salts";"100";"25 – 75";"<20";"14,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45";"Tantalum";"ammonium phosphate";"salts";"5 – 15";"25 – 225";"<2";"14,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"46";"Tantalum";"ammonium phosphate";"salts";"15 – 35";"25 – 75";"<2";"14,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"47";"Titanium, Unalloyed";"ammonium phosphate";"salts";"5 – 15";"25 – 225";"<2";"14,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"48";"Zirconium";"ammonium phosphate";"salts";"5 – 15";"25 – 225";"<2";"14,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
