sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Aqua regia";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11";"Cr Stainless Steel (12Cr)";"aqua regia";"inorganic acids";"100";"25 – 75";">50";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12";"Cr Stainless Steel (17Cr)";"aqua regia";"inorganic acids";"100";"25 – 75";">50";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Gold/ Platinum";"aqua regia";"inorganic acids";"100";"25 – 75";">50";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14";"Lead";"aqua regia";"inorganic acids";"100";"25 – 75";">50";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15";"Mo Superalloy (Ni-Cr-Fe-9Mo; 625/ 725)";"aqua regia";"inorganic acids";"100";"25 – 75";"20 – 50";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16";"Mo Superalloy (Ni-16Cr-16Mo; C276)";"aqua regia";"inorganic acids";"100";"25 – 75";"20 – 50";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17";"Mo Superalloy (Ni-20Cr-16Mo-4W; 686)";"aqua regia";"inorganic acids";"100";"25 – 75";"20 – 50";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Mo Superalloy (Ni-22Cr-16Mo; C22/ 59)";"aqua regia";"inorganic acids";"100";"25 – 75";"20 – 50";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Mo Superalloy (Ni-23Cr-16Mo-1Cu; C20000)";"aqua regia";"inorganic acids";"100";"25 – 75";"20 – 50";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Nickel (200)";"aqua regia";"inorganic acids";"100";"25 – 75";">50";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Nickel Cast Iron (15-35Ni)";"aqua regia";"inorganic acids";"100";"25 – 75";">50";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Nickel-Copper (400)";"aqua regia";"inorganic acids";"100";"25 – 75";">50";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Ni-Cr-Fe Alloy (600/ 690)";"aqua regia";"inorganic acids";"100";"25 – 75";">50";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Ni-Mo Alloy (Ni-30Mo; B-2)";"aqua regia";"inorganic acids";"100";"25 – 75";">50";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Silver";"aqua regia";"inorganic acids";"100";"25 – 75";">50";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Steels, Carbon/ Low Alloy";"aqua regia";"inorganic acids";"100";"25 – 75";">50";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27";"Superferritic Stainless Steel (26-1)";"aqua regia";"inorganic acids";"100";"25 – 75";">50";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28";"Tantalum";"aqua regia";"inorganic acids";"100";"25 – 175";"<2";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29";"Titanium, Unalloyed";"aqua regia";"inorganic acids";"25 – 35";"25 – 75";"<2";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30";"Titanium, Unalloyed";"aqua regia";"inorganic acids";"100";"25 – 75";"<2";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31";"Titanium, Unalloyed";"aqua regia";"inorganic acids";"100";"75 – 175";"20 – 50";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"32";"Titanium, Unalloyed";"aqua regia";"inorganic acids";"100";"175 – 225";">50";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"33";"Zirconium";"aqua regia";"inorganic acids";"100";"25 – 225";">50";"16,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
