sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Ammonium sulfamate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"38";"Ni-Cr-Fe Alloy (600/ 690)";"ammonium sulfamate";"7773-06-0";"H6N2O3S";"organic acid salts";"5 – 15";"25 – 125";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"39";"Ni-Cr-Fe Alloy (600/ 690)";"ammonium sulfamate";"7773-06-0";"H6N2O3S";"organic acid salts";"5 – 15";"125 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"40";"Ni-Mo Alloy (Ni-30Mo; B-2)";"ammonium sulfamate";"7773-06-0";"H6N2O3S";"organic acid salts";"5 – 15";"25 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"41";"Silicon Cast Iron (14Si)";"ammonium sulfamate";"7773-06-0";"H6N2O3S";"organic acid salts";"5 – 15";"52 – 237";"<20";"218";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"42";"Silver";"ammonium sulfamate";"7773-06-0";"H6N2O3S";"organic acid salts";"5 – 15";"25 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43";"Steels, Carbon/ Low Alloy";"ammonium sulfamate";"7773-06-0";"H6N2O3S";"organic acid salts";"5 – 15";"25 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"44";"Steels, Carbon/ Low Alloy";"ammonium sulfamate";"7773-06-0";"H6N2O3S";"organic acid salts";"100";"25 – 75";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45";"Tantalum";"ammonium sulfamate";"7773-06-0";"H6N2O3S";"organic acid salts";"5 – 15";"25 – 225";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"46";"Titanium, Unalloyed";"ammonium sulfamate";"7773-06-0";"H6N2O3S";"organic acid salts";"5 – 15";"25 – 225";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"47";"Zirconium";"ammonium sulfamate";"7773-06-0";"H6N2O3S";"organic acid salts";"5 – 15";"25 – 225";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
