sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Chlorotrifluoromethane";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Mo Superalloy (Ni-22Cr-16Mo; C22/ 59)";"chlorotrifluoromethane";"refrigerant 13";"75-72-9";"CClF3";"chlorofluorocarbons";"100";"25 – 75";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Mo Superalloy (Ni-23Cr-16Mo-1Cu; C20000)";"chlorotrifluoromethane";"refrigerant 13";"75-72-9";"CClF3";"chlorofluorocarbons";"100";"25 – 75";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Nickel (200)";"chlorotrifluoromethane";"refrigerant 13";"75-72-9";"CClF3";"chlorofluorocarbons";"100";"25 – 75";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Nickel Cast Iron (15-35Ni)";"chlorotrifluoromethane";"refrigerant 13";"75-72-9";"CClF3";"chlorofluorocarbons";"100";"25 – 75";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Nickel-Copper (400)";"chlorotrifluoromethane";"refrigerant 13";"75-72-9";"CClF3";"chlorofluorocarbons";"100";"25 – 75";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Ni-Cr-Fe Alloy (600/ 690)";"chlorotrifluoromethane";"refrigerant 13";"75-72-9";"CClF3";"chlorofluorocarbons";"100";"25 – 75";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Ni-Mo Alloy (Ni-30Mo; B-2)";"chlorotrifluoromethane";"refrigerant 13";"75-72-9";"CClF3";"chlorofluorocarbons";"100";"25 – 75";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Silver";"chlorotrifluoromethane";"refrigerant 13";"75-72-9";"CClF3";"chlorofluorocarbons";"100";"25 – 75";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Steels, Carbon/ Low Alloy";"chlorotrifluoromethane";"refrigerant 13";"75-72-9";"CClF3";"chlorofluorocarbons";"100";"25 – 75";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27";"Superferritic Stainless Steel (26-1)";"chlorotrifluoromethane";"refrigerant 13";"75-72-9";"CClF3";"chlorofluorocarbons";"100";"25 – 75";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28";"Tantalum";"chlorotrifluoromethane";"refrigerant 13";"75-72-9";"CClF3";"chlorofluorocarbons";"100";"25 – 75";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29";"Titanium, Unalloyed";"chlorotrifluoromethane";"refrigerant 13";"75-72-9";"CClF3";"chlorofluorocarbons";"100";"25 – 75";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30";"Zirconium";"chlorotrifluoromethane";"refrigerant 13";"75-72-9";"CClF3";"chlorofluorocarbons";"100";"25 – 75";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
