sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Sulfuric acid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"material synonym";"exposure medium";"exposure medium synonym";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"exposure time (mo (30))";"test note";"reference";"";"";"";"";"";"";"";"";"";""
"101";"Furfuryl Alcohol Resin, Glass Fiber-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"50";"70 – 250";"";"";"1";"";"";"";"";"";"";"";"";"";""
"102";"Furfuryl Alcohol Resin, Glass Fiber-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"70 – 80";"70 – 250";"";"";"1";"";"";"";"";"";"";"";"";"";""
"103";"Furfuryl Alcohol Resin, Glass Fiber-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"2";"questionable";"100";"175 – 200";"";"";"1";"";"";"";"";"";"";"";"";"";""
"104";"Glass, Chemical";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";">10";"70 – 212";"";"";"1";"";"";"";"";"";"";"";"";"";""
"105";"Glassed Steel";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";">10";"50 – 250";"";"";"1";"";"";"";"";"";"";"";"";"";""
"106";"Magnesia Partially Stabilized Zirconia";"Nilcra PSZ";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"20";"0 – 200";"<1";"";"15";"";"";"";"";"";"";"";"";"";""
"107";"Magnesia Partially Stabilized Zirconia";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"60";"0 – 200";"";"";"15";"";"";"";"";"";"";"";"";"";""
"108";"Magnesia Partially Stabilized Zirconia";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"2";"questionable";"60";"250";"";"";"15";"";"";"";"";"";"";"";"";"";""
"109";"Magnesia Partially Stabilized Zirconia";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"95";"50 – 100";"";"";"15";"";"";"";"";"";"";"";"";"";""
"110";"Nylon";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";">5";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"111";"Nylon";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";">10";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"112";"Nylon";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended; disintegrated";"70";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"113";"Nylon";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended; disintegrated";"100";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"114";"Perfluoroalkoxy Resins";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended; steady state reached in one week exposure";"60";"70 – 250";"<1";"";"1, 22";"";"";"";"";"";"";"";"";"";""
"115";"Phenolic Resins, Asbestos-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"10 – 60";"75 – 300";"";"";"1";"";"";"";"";"";"";"";"";"";""
"116";"Phenolic Resins, Asbestos-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"10 – 70";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"117";"Phenolic Resins, Asbestos-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"70";"75 – 212";"";"";"1";"";"";"";"";"";"";"";"";"";""
"118";"Phenolic Resins, Asbestos-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"2";"questionable";"70";"212 – 250";"";"";"1";"";"";"";"";"";"";"";"";"";""
"119";"Phenolic Resins, Asbestos-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"70 – 80";"75 – 175";"";"";"1";"";"";"";"";"";"";"";"";"";""
"120";"Phenolic Resins, Asbestos-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"80 – 90";"75 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";""
"121";"Phenolic Resins, Asbestos-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";">80";"175 – 250";"";"";"1";"";"";"";"";"";"";"";"";"";""
"122";"Phenolic Resins, Asbestos-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";">90";"80 – 175";"";"";"1";"";"";"";"";"";"";"";"";"";""
"123";"Phenolic Resins, Asbestos-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"2";"questionable";"100";"75 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";""
"124";"Phenolic Resins, Non-asbestos";"Haveg 41-NA";"sulfuric acid";"oil of vitriol";"liquid";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended; up to 92 days, slight weight/volume change";"10";"250";"";"";"3";"";"";"";"";"";"";"";"";"";""
"125";"Phenolic Resins, Non-asbestos";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"50";"174 – 225";"";"187 days, slight weight/volume change";"3";"";"";"";"";"";"";"";"";"";""
"126";"Phenolic Resins, Non-asbestos";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"60";"225 – 300";"";"up to 187 days, slight weight/volume change";"3";"";"";"";"";"";"";"";"";"";""
"127";"Phenolic Resins, Non-asbestos";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended; slight weight/volume change, slight swelling at 187 days";"70";"225";"";"";"3";"";"";"";"";"";"";"";"";"";""
"128";"Phenolic Resins, Non-asbestos";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended; swelling, significant weight/volume change at 187 days";"80";"225";"";"";"3";"";"";"";"";"";"";"";"";"";""
"129";"Phenolic Resins, Non-asbestos";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"95";"109";"";"90 days, slight weight/volume change";"3";"";"";"";"";"";"";"";"";"";""
"130";"Polychloroprene";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"10 – 40";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"131";"Polychloroprene";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"70";"70 – 150";"[";"";"1";"";"";"";"";"";"";"";"";"";""
"132";"Polychloroprene";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"70 – 90";"70 – 100";"";"";"1";"";"";"";"";"";"";"";"";"";""
"133";"Polychloroprene";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended; disintegrated";"96 – 98";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"134";"Polyesters, Glass Fiber-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended; discolored; softened; blistered; recommended ";"10 – 70";"50 – 250";"";"";"1";"";"";"";"";"";"";"";"";"";""
"135";"Polyesters, Glass Fiber-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"30 – 80";"235 – 250";"";"";"1";"";"";"";"";"";"";"";"";"";""
"136";"Polyesters, Glass Fiber-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"40 – 80";"220 – 235";"";"";"1";"";"";"";"";"";"";"";"";"";""
"137";"Polyesters, Glass Fiber-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"50 – 80";"212 – 220";"";"";"1";"";"";"";"";"";"";"";"";"";""
"138";"Polyesters, Glass Fiber-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"60 – 80";"205 – 212";"";"";"1";"";"";"";"";"";"";"";"";"";""
"139";"Polyesters, Glass Fiber-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"70 – 80";"200 – 205";"";"";"1";"";"";"";"";"";"";"";"";"";""
"140";"Polyesters, Glass Fiber-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"2";"questionable";"80";"50 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";""
"141";"Polyesters, Glass Fiber-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";">80";"80 – 250";"";"";"1";"";"";"";"";"";"";"";"";"";""
"142";"Polyesters, Glass Fiber-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";">90";"50 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";""
"143";"Polyesters, Glass Fiber-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"100";"50 – 300";"";"";"1";"";"";"";"";"";"";"";"";"";""
"144";"Polyethylene (PE)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended; may stress crack";"10 – 40";"60 – 150";"<6";"";"1, 21";"";"";"";"";"";"";"";"";"";""
"145";"Polyethylene (PE)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"2";"questionable";"50";"60 – 150";"";"";"1, 21";"";"";"";"";"";"";"";"";"";""
"146";"Polyethylene (PE)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"2";"questionable";">80";"60 – 70";"";"";"1, 21";"";"";"";"";"";"";"";"";"";""
"147";"Polyethylene (PE)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";">80";"70 – 150";"";"";"1, 21";"";"";"";"";"";"";"";"";"";""
"148";"Polymethyl Methacrylate (PMMA)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"10";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"149";"Polymethyl Methacrylate (PMMA)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended; softened, disintegrated ";"70";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"150";"Polymethyl Methacrylate (PMMA)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"80";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
