sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Beryllium sulfate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"100";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12";"Brass (>15Zn)";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"15 – 25";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Copper/ Bronze/ Low Brass";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"5 – 15";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14";"Copper-Nickel";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"15 – 25";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15";"Cr Stainless Steel (12Cr)";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"100";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16";"Cr Stainless Steel (17Cr)";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"15 – 25";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17";"Cr Stainless Steel (17Cr)";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"100";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Gold/ Platinum";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"5 – 15";"25 – 225";"<2";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Gold/ Platinum";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"100";"25 – 225";"<2";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Lead";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"5 – 30";"25 – 225";"<20";"215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Lead";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"100";"25 – 225";"<20";"215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Mo Superalloy (Ni-Cr-Fe-9Mo; 625/ 725)";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"100";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Mo Superalloy (Ni-16Cr-16Mo; C276)";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"100";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Mo Superalloy (Ni-20Cr-16Mo-4W; 686)";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"100";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Mo Superalloy (Ni-22Cr-16Mo; C22/ 59)";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"100";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Mo Superalloy (Ni-23Cr-16Mo-1Cu; C20000)";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"100";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27";"Nickel (200)";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"15 – 25";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28";"Nickel (200)";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"100";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29";"Nickel-Copper (400)";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"15 – 25";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30";"Nickel-Copper (400)";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"100";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31";"Ni-Cr-Fe Alloy (600/ 690)";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"15 – 25";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"32";"Ni-Cr-Fe Alloy (600/ 690)";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"100";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"33";"Ni-Mo Alloy (Ni-30Mo; B-2)";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"100";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"34";"Silicon Cast Iron (14Si)";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"5 – 15";"52 – 237";"<20";"215,218";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"35";"Silicon Cast Iron (14Si)";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"100";"52 – 237";"<20";"215,218";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"36";"Silver";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"100";"25 – 225";"<2";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"37";"Tantalum";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"5 – 15";"25 – 225";"<2";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"38";"Tantalum";"beryllium sulfate";"13510-49-1";"BeO4S";"salts";"100";"25 – 225";"<2";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
