sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Gallic acid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12";"Cr Stainless Steel (17Cr)";"gallic acid";"3,4,5-trihydroxybenzoic acid";"149-91-7";"C7H6O5";"organic (weak) acids";"5";"25 – 225";"<20";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Duplex Stainless Steel (25-6-3)";"gallic acid";"3,4,5-trihydroxybenzoic acid";"149-91-7";"C7H6O5";"organic (weak) acids";"100";"450 – 500";"<2";"177";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14";"Gold/ Platinum";"gallic acid";"3,4,5-trihydroxybenzoic acid";"149-91-7";"C7H6O5";"organic (weak) acids";"5";"25 – 75";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15";"Mo Superalloy (Ni-Cr-Fe-9Mo; 625/ 725)";"gallic acid";"3,4,5-trihydroxybenzoic acid";"149-91-7";"C7H6O5";"organic (weak) acids";"5";"175 – 225";"<20";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16";"Mo Superalloy (Ni-16Cr-16Mo; C276)";"gallic acid";"3,4,5-trihydroxybenzoic acid";"149-91-7";"C7H6O5";"organic (weak) acids";"5";"175 – 225";"<20";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17";"Mo Superalloy (Ni-20Cr-16Mo-4W; 686)";"gallic acid";"3,4,5-trihydroxybenzoic acid";"149-91-7";"C7H6O5";"organic (weak) acids";"5";"175 – 225";"<20";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Mo Superalloy (Ni-22Cr-16Mo; C22/ 59)";"gallic acid";"3,4,5-trihydroxybenzoic acid";"149-91-7";"C7H6O5";"organic (weak) acids";"5";"175 – 225";"<20";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Mo Superalloy (Ni-23Cr-16Mo-1Cu; C20000)";"gallic acid";"3,4,5-trihydroxybenzoic acid";"149-91-7";"C7H6O5";"organic (weak) acids";"5";"175 – 225";"<20";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Ni-Cr-Fe Alloy (600/ 690)";"gallic acid";"3,4,5-trihydroxybenzoic acid";"149-91-7";"C7H6O5";"organic (weak) acids";"5";"25 – 125";"<20";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Silicon Cast Iron (14Si)";"gallic acid";"3,4,5-trihydroxybenzoic acid";"149-91-7";"C7H6O5";"organic (weak) acids";"5";"52 – 237";"<2";"218,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Superferritic Stainless Steel (26-1)";"gallic acid";"3,4,5-trihydroxybenzoic acid";"149-91-7";"C7H6O5";"organic (weak) acids";"5";"25 – 225";"<20";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Tantalum";"gallic acid";"3,4,5-trihydroxybenzoic acid";"149-91-7";"C7H6O5";"organic (weak) acids";"5";"25 – 75";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Titanium, Unalloyed";"gallic acid";"3,4,5-trihydroxybenzoic acid";"149-91-7";"C7H6O5";"organic (weak) acids";"100";"450 – 500";"<2";"177";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
