sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Phosphoric acid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"warnings";"resistance note";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"test note";"reference";"";"";"";"";"";"";"";"";"";"";""
"24";"Alloy 20-38-3-3Cu (20Cb3/ 825)";"phosphoric acid";"orthophosphoric acid";"aerated";"7664-38-2";"H3O4P";"inorganic acids";"";"";"100";"125 – 175";"<20";"";"219";"";"";"";"";"";"";"";"";"";"";""
"25";"Alloy 20-38-3-3Cu (20Cb3/ 825)";"phosphoric acid";"orthophosphoric acid";"aerated";"7664-38-2";"H3O4P";"inorganic acids";"";"";"100";"175 – 225";">50";"";"219";"";"";"";"";"";"";"";"";"";"";""
"26";"Alloy 30-44-5-3W (G-30)";"phosphoric acid";"orthophosphoric acid";"";"7664-38-2";"H3O4P";"inorganic acids";"";"";"5 – 75";"0 – 212";"<2";"";"219";"";"";"";"";"";"";"";"";"";"";""
"27";"Alloy 30-44-5-3W (G-30)";"phosphoric acid";"orthophosphoric acid";"";"7664-38-2";"H3O4P";"inorganic acids";"";"";"75 – 85";"175 – 225";"<2";"";"219";"";"";"";"";"";"";"";"";"";"";""
"28";"Alloy 30-44-5-3W (G-30)";"phosphoric acid";"orthophosphoric acid";"";"7664-38-2";"H3O4P";"inorganic acids";"";"";"85 – 95";"25 – 200";"<20";"";"219";"";"";"";"";"";"";"";"";"";"";""
"29";"Alloy 30-44-5-3W (G-30)";"phosphoric acid";"orthophosphoric acid";"";"7664-38-2";"H3O4P";"inorganic acids";"";"";"86";"0 – 185";"<2";"";"219";"";"";"";"";"";"";"";"";"";"";""
"30";"Alloy 30-44-5-3W (G-30)";"phosphoric acid";"orthophosphoric acid";"aerated";"7664-38-2";"H3O4P";"inorganic acids";"";"";"5 – 15";"275 – 325";"20 – 50";"";"219";"";"";"";"";"";"";"";"";"";"";""
"31";"Alloy 30-44-5-3W (G-30)";"phosphoric acid";"orthophosphoric acid";"aerated";"7664-38-2";"H3O4P";"inorganic acids";"";"";"65 – 75";"225 – 275";"<20";"";"219";"";"";"";"";"";"";"";"";"";"";""
"32";"Alloy 30-44-5-3W (G-30)";"phosphoric acid";"orthophosphoric acid";"aerated";"7664-38-2";"H3O4P";"inorganic acids";"";"";"65 – 75";"275 – 325";">50";"";"219";"";"";"";"";"";"";"";"";"";"";""
"33";"Alloy 30-44-5-3W (G-30)";"phosphoric acid";"orthophosphoric acid";"aerated";"7664-38-2";"H3O4P";"inorganic acids";"";"";"85 – 95";"200 – 225";"<20";"";"219";"";"";"";"";"";"";"";"";"";"";""
"34";"Alloy 30-44-5-3W (G-30)";"phosphoric acid";"orthophosphoric acid";"aerated";"7664-38-2";"H3O4P";"inorganic acids";"";"";"100";"125 – 175";"<20";"";"219";"";"";"";"";"";"";"";"";"";"";""
"35";"Alloy 30-44-5-3W (G-30)";"phosphoric acid";"orthophosphoric acid";"aerated";"7664-38-2";"H3O4P";"inorganic acids";"";"";"100";"175 – 225";">50";"";"219";"";"";"";"";"";"";"";"";"";"";""
"36";"Aluminum Alloy (3003/ 5154)";"phosphoric acid";"orthophosphoric acid";"";"7664-38-2";"H3O4P";"inorganic acids";"";"";"5 – 85";"25 – 75";">50";"";"219";"";"";"";"";"";"";"";"";"";"";""
"37";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"phosphoric acid";"orthophosphoric acid";"";"7664-38-2";"H3O4P";"inorganic acids";"";"";"5 – 80";"25 – 175";"<2";"";"219";"";"";"";"";"";"";"";"";"";"";""
"38";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"phosphoric acid";"orthophosphoric acid";"";"7664-38-2";"H3O4P";"inorganic acids";"";"";"5 – 85";"225 – 275";">50";"";"219";"";"";"";"";"";"";"";"";"";"";""
"39";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"phosphoric acid";"orthophosphoric acid";"";"7664-38-2";"H3O4P";"inorganic acids";"";"";"15 – 25";"175 – 225";"<2";"";"219";"";"";"";"";"";"";"";"";"";"";""
"40";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"phosphoric acid";"orthophosphoric acid";"";"7664-38-2";"H3O4P";"inorganic acids";"";"";"35 – 45";"175 – 225";"<2";"";"219";"";"";"";"";"";"";"";"";"";"";""
"41";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"phosphoric acid";"orthophosphoric acid";"";"7664-38-2";"H3O4P";"inorganic acids";"";"";"45 – 55";"175 – 225";"20 – 50";"";"219";"";"";"";"";"";"";"";"";"";"";""
"42";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"phosphoric acid";"orthophosphoric acid";"";"7664-38-2";"H3O4P";"inorganic acids";"";"";"65 – 75";"175 – 275";">50";"";"219";"";"";"";"";"";"";"";"";"";"";""
"43";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"phosphoric acid";"orthophosphoric acid";"";"7664-38-2";"H3O4P";"inorganic acids";"";"";"85 – 95";"75 – 125";"<2";"";"219";"";"";"";"";"";"";"";"";"";"";""
"44";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"phosphoric acid";"orthophosphoric acid";"";"7664-38-2";"H3O4P";"inorganic acids";"";"";"85 – 95";"125 – 175";"<20";"";"219";"";"";"";"";"";"";"";"";"";"";""
"45";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"phosphoric acid";"orthophosphoric acid";"";"7664-38-2";"H3O4P";"inorganic acids";"";"";"85 – 95";"225 – 275";"<20";"";"219";"";"";"";"";"";"";"";"";"";"";""
"46";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"phosphoric acid";"orthophosphoric acid";"";"7664-38-2";"H3O4P";"inorganic acids";"";"";"85 – 95";"325 – 375";">50";"";"219";"";"";"";"";"";"";"";"";"";"";""
"47";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"phosphoric acid";"orthophosphoric acid";"";"7664-38-2";"H3O4P";"inorganic acids";"";"";"5 – 55";"25 – 225";"<2";"";"219";"";"";"";"";"";"";"";"";"";"";""
"48";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"phosphoric acid";"orthophosphoric acid";"aerated";"7664-38-2";"H3O4P";"inorganic acids";"";"";"5 – 75";"375 – 425";">50";"";"219";"";"";"";"";"";"";"";"";"";"";""
"49";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"phosphoric acid";"orthophosphoric acid";"";"7664-38-2";"H3O4P";"inorganic acids";"";"";"25 – 35";"225 – 275";">50";"";"219";"";"";"";"";"";"";"";"";"";"";""
"50";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"phosphoric acid";"orthophosphoric acid";"";"7664-38-2";"H3O4P";"inorganic acids";"";"";"45 – 55";"225 – 275";"20 – 50";"";"219";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
