sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Sulfuric acid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"material synonym";"exposure medium";"exposure medium synonym";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"exposure time (mo (30))";"test note";"reference";"";"";"";"";"";"";"";"";"";""
"61";"Chlorosulfonated Polyethylene";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"2";"questionable";"70";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"62";"Chlorosulfonated Polyethylene";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"2";"questionable";"70 – 90";"70 – 100";"";"";"1";"";"";"";"";"";"";"";"";"";""
"63";"Chlorosulfonated Polyethylene";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"96";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"64";"Concrete";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"10 – 90";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"65";"Epoxy Cements";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"20";"68";"<6";"";"5";"";"";"";"";"";"";"";"";"";""
"66";"Epoxy Cements";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"20";"140";"";"";"5";"";"";"";"";"";"";"";"";"";""
"67";"Epoxy Cements";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"50";"68";"";"";"5";"";"";"";"";"";"";"";"";"";""
"68";"Epoxy Cements";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"50";"140";"";"";"5";"";"";"";"";"";"";"";"";"";""
"69";"Epoxy Cements";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"70";"212";"";"";"5";"";"";"";"";"";"";"";"";"";""
"70";"Epoxy Cements";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"98";"212";"";"";"5";"";"";"";"";"";"";"";"";"";""
"71";"Epoxy Resin, Asbestos/ Glass Fiber- Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"10 – 20";"150 – 180";"";"";"1";"";"";"";"";"";"";"";"";"";""
"72";"Epoxy Resin, Asbestos/ Glass Fiber- Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"10 – 50";"100 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"73";"Epoxy Resin, Asbestos/ Glass Fiber- Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended; over 3 years";"10 – 70";"50 – 100";">12";"";"1";"";"";"";"";"";"";"";"";"";""
"74";"Epoxy Resin, Asbestos/ Glass Fiber- Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"2";"questionable";"60 – 70";"100 – 125";"";"";"1";"";"";"";"";"";"";"";"";"";""
"75";"Epoxy Resin, Asbestos/ Glass Fiber- Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";">80";"50 – 300";"";"";"1";"";"";"";"";"";"";"";"";"";""
"76";"Epoxy Resin, Glass Fiber- Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"10 – 20";"80 – 150";"";"";"1, 19";"";"";"";"";"";"";"";"";"";""
"77";"Epoxy Resin, Glass Fiber- Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended; 95% not recommended; recommended ";"10 – 50";"70 – 80";"";"";"1, 19";"";"";"";"";"";"";"";"";"";""
"78";"Epoxy Resin, Glass Fiber- Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"25";"150";"";"";"1, 19";"";"";"";"";"";"";"";"";"";""
"79";"Epoxy Resin, Glass Fiber- Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"30 – 40";"80 – 100";"";"";"1, 19";"";"";"";"";"";"";"";"";"";""
"80";"Epoxy Resin, Glass Fiber- Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"50";"80 – 150";"";"";"1, 19";"";"";"";"";"";"";"";"";"";""
"81";"Epoxy Resin, Glass Fiber- Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"70";"70 – 100";"";"";"1, 19";"";"";"";"";"";"";"";"";"";""
"82";"Epoxy Resin, Glass Fiber- Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"70";"100 – 150";"";"";"1, 19";"";"";"";"";"";"";"";"";"";""
"83";"Epoxy Resin, Glass Fiber- Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"70";"175 – 250";"";"";"1, 19";"";"";"";"";"";"";"";"";"";""
"84";"Epoxy Resin, Glass Fiber- Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";">85";"70 – 80";"";"";"1, 19";"";"";"";"";"";"";"";"";"";""
"85";"Ethylene Tetrafluoroethylene Copolymer (ETFE)";"Teflon; Hostaflon; Fluon";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended; do not use over 135°C (275°F) in contact with glass-lined equipment";"any";"250 – 350";"[>12]";"";"1, 10, 14";"";"";"";"";"";"";"";"";"";""
"86";"Ethylene Tetrafluoroethylene Copolymer (ETFE)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended; weight gain, strength loss, steady state reached in one week exposure";"70";"32 – 250";"[";"";"1, 10, 14";"";"";"";"";"";"";"";"";"";""
"87";"Fluorinated Ethylene Propylene Copolymer (FEP)/ Polytetrafluoroethylene (PTFE)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"20";"60 – 70";"";"";"1, 22";"";"";"";"";"";"";"";"";"";""
"88";"Fluorinated Ethylene Propylene Copolymer (FEP)/ Polytetrafluoroethylene (PTFE)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"50";"70 – 90";"";"immersed, cyclic immersion";"1, 22";"";"";"";"";"";"";"";"";"";""
"89";"Fluorinated Ethylene Propylene Copolymer (FEP)/ Polytetrafluoroethylene (PTFE)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"80 – 90";"60 – 70";"";"";"1, 22";"";"";"";"";"";"";"";"";"";""
"90";"Fluororubber";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"10 – 40";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"91";"Fluororubber";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"2";"questionable";"10 – 70";"150 – 175";"";"";"1";"";"";"";"";"";"";"";"";"";""
"92";"Fluororubber";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"70";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"93";"Fluororubber";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"2";"questionable; swollen, weight gain";"70";"150 – 175";"";"";"1";"";"";"";"";"";"";"";"";"";""
"94";"Fluororubber";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";">90";"70 – 100";"";"";"1";"";"";"";"";"";"";"";"";"";""
"95";"Fluororubber";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"2";"questionable; not recommended for 96%";"100";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"96";"Furfuryl Alcohol Resin, Asbestos-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"10";"70 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";""
"97";"Furfuryl Alcohol Resin, Asbestos-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"70";"70 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";""
"98";"Furfuryl Alcohol Resin, Glass Fiber-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";">1";"70 – 250";"";"";"1";"";"";"";"";"";"";"";"";"";""
"99";"Furfuryl Alcohol Resin, Glass Fiber-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"10 – 20";"80 – 250";"";"";"1";"";"";"";"";"";"";"";"";"";""
"100";"Furfuryl Alcohol Resin, Glass Fiber-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"10 – 30";"70 – 80";">12";"";"1";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
