sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Steels, Carbon/ Low Alloy";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"warnings";"resistance note";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"test note";"reference";"";"";"";"";"";"";"";"";"";"";""
"1";"Steels, Carbon/ Low Alloy";"acetaldehyde";"ethanal";"";"75-07-0";"C2H4O";"aldehydes";"";"";"5 – 15";"25 – 75";"20 – 50";"";"1,208,219";"";"";"";"";"";"";"";"";"";"";""
"2";"Steels, Carbon/ Low Alloy";"acetaldehyde";"ethanal";"";"75-07-0";"C2H4O";"aldehydes";"";"";"100";"25 – 175";"<2";"";"1,208,219";"";"";"";"";"";"";"";"";"";"";""
"3";"Steels, Carbon/ Low Alloy";"acetamide";"ethanamide";"";"60-35-5";"C2H5NO";"amides";"";"";"5 – 55";"125 – 225";"<20";"";"219";"";"";"";"";"";"";"";"";"";"";""
"4";"Steels, Carbon/ Low Alloy";"acetamide";"ethanamide";"";"60-35-5";"C2H5NO";"amides";"";"";">5";"25 – 125";"<20";"";"219";"";"";"";"";"";"";"";"";"";"";""
"5";"Steels, Carbon/ Low Alloy";"acetamide";"ethanamide";"";"60-35-5";"C2H5NO";"amides";"";"";"55 – 85";"175 – 225";">50";"";"219";"";"";"";"";"";"";"";"";"";"";""
"6";"Steels, Carbon/ Low Alloy";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"";"";">5";"25 – 75";">50";"";"2,140,208,219";"";"";"";"";"";"";"";"";"";"";""
"7";"Steels, Carbon/ Low Alloy";"acetic anhydride";"";"";"108-24-7";"C4H6O3";"anhydrides";"";"";"100";"175 – 225";">50";"";"3,119,208,219,220";"";"";"";"";"";"";"";"";"";"";""
"8";"Steels, Carbon/ Low Alloy";"acetoacetic acid";"";"";"541-50-4";"C4H6O3";"organic (weak) acids";"";"";"15 – 25";"25 – 75";">50";"";"219";"";"";"";"";"";"";"";"";"";"";""
"9";"Steels, Carbon/ Low Alloy";"acetoacetic acid";"";"";"541-50-4";"C4H6O3";"organic (weak) acids";"";"";"45 – 55";"25 – 75";">50";"";"219";"";"";"";"";"";"";"";"";"";"";""
"10";"Steels, Carbon/ Low Alloy";"acetoacetic acid";"";"";"541-50-4";"C4H6O3";"organic (weak) acids";"";"";"100";"25 – 75";">50";"";"219";"";"";"";"";"";"";"";"";"";"";""
"11";"Steels, Carbon/ Low Alloy";"acetone";"2-propanone";"";"67-64-1";"C3H6O";"ketones";"";"";"5 – 95";"25 – 75";"<20";"";"219";"";"";"";"";"";"";"";"";"";"";""
"12";"Steels, Carbon/ Low Alloy";"acetone";"2-propanone";"";"67-64-1";"C3H6O";"ketones";"";"";"100";"25 – 425";"<2";"";"219";"";"";"";"";"";"";"";"";"";"";""
"13";"Steels, Carbon/ Low Alloy";"acetone cyanohydrin";"";"";"75-86-5";"C4H7NO";"nitriles";"";"";"100";"25 – 75";"<2";"";"219";"";"";"";"";"";"";"";"";"";"";""
"14";"Steels, Carbon/ Low Alloy";"acetone cyanohydrin";"";"";"75-86-5";"C4H7NO";"nitriles";"";"";"100";"75 – 175";"<20";"";"219";"";"";"";"";"";"";"";"";"";"";""
"15";"Steels, Carbon/ Low Alloy";"acetonitrile";"methyl cyanide";"";"1975-05-08";"C2H3N";"nitriles";"";"";"5 – 35";"25 – 75";"<2";"";"219";"";"";"";"";"";"";"";"";"";"";""
"16";"Steels, Carbon/ Low Alloy";"acetonitrile";"methyl cyanide";"";"1975-05-08";"C2H3N";"nitriles";"";"";"75 – 85";"125 – 175";"<2";"";"219";"";"";"";"";"";"";"";"";"";"";""
"17";"Steels, Carbon/ Low Alloy";"acetonitrile";"methyl cyanide";"";"1975-05-08";"C2H3N";"nitriles";"";"";">85";"25 – 75";"<2";"";"219";"";"";"";"";"";"";"";"";"";"";""
"18";"Steels, Carbon/ Low Alloy";"acetophenone";"methyl phenyl ketone";"";"98-86-2";"C8H8O";"ketones";"";"";"100";"25 – 225";"<2";"";"219";"";"";"";"";"";"";"";"";"";"";""
"19";"Steels, Carbon/ Low Alloy";"aceto-p-toluidine";"";"";"";"";"amides";"";"";"100";"25 – 225";"<2";"";"219";"";"";"";"";"";"";"";"";"";"";""
"20";"Steels, Carbon/ Low Alloy";"acetotoluidine";"";"";"";"";"amides";"";"";"100";"25 – 175";"<2";"";"219";"";"";"";"";"";"";"";"";"";"";""
"21";"Steels, Carbon/ Low Alloy";"acetotoluidine";"";"";"";"";"amides";"";"";"100";"175 – 325";"<20";"";"219";"";"";"";"";"";"";"";"";"";"";""
"22";"Steels, Carbon/ Low Alloy";"acetyl chloride";"ethanoyl chloride";"";"75-36-5";"C2H3ClO";"acid halides";"";"";"85 – 95";"25 – 75";">50";"";"210,219";"";"";"";"";"";"";"";"";"";"";""
"23";"Steels, Carbon/ Low Alloy";"acetyl chloride";"ethanoyl chloride";"";"75-36-5";"C2H3ClO";"acid halides";"";"";"100";"25 – 225";"<2";"";"210,219";"";"";"";"";"";"";"";"";"";"";""
"24";"Steels, Carbon/ Low Alloy";"acetylene";"ethyne";"";"74-86-2";"C2H2";"hydrocarbons";"";"";"100";"25 – 425";"<2";"";"219";"";"";"";"";"";"";"";"";"";"";""
"25";"Steels, Carbon/ Low Alloy";"acetylene chloride";"";"";"";"";"halogenated aliphatics";"";"";"100";"25 – 225";"<2";"";"32,210,219,220";"";"";"";"";"";"";"";"";"";"";""
"26";"Steels, Carbon/ Low Alloy";"acrolein";"2-propenal";"";"107-02-8";"C3H4O";"aldehydes";"";"";"5 – 15";"25 – 125";"<20";"";"219";"";"";"";"";"";"";"";"";"";"";""
"27";"Steels, Carbon/ Low Alloy";"acrolein";"2-propenal";"";"107-02-8";"C3H4O";"aldehydes";"";"";"100";"25 – 225";"<20";"";"219";"";"";"";"";"";"";"";"";"";"";""
"28";"Steels, Carbon/ Low Alloy";"acrylic acid";"2-propenoic acid";"";"1979-10-07";"C3H4O2";"organic (weak) acids";"";"";"100";"25 – 75";"<2";"";"208,209,219";"";"";"";"";"";"";"";"";"";"";""
"29";"Steels, Carbon/ Low Alloy";"acrylonitrile";"propenenitrile";"";"107-13-1";"C3H3N";"nitriles";"";"";"100";"25 – 225";"<2";"";"219";"";"";"";"";"";"";"";"";"";"";""
"30";"Steels, Carbon/ Low Alloy";"aliphatic alcohol sulfonates";"";"";"";"";"surfactants & detergents";"";"";"100";"25 – 75";"<2";"";"219";"";"";"";"";"";"";"";"";"";"";""
"31";"Steels, Carbon/ Low Alloy";"alkyl boranes";"";"";"";"";"";"";"";"100";"25 – 75";"<2";"";"219";"";"";"";"";"";"";"";"";"";"";""
"32";"Steels, Carbon/ Low Alloy";"alkyl naphthalene sulfonates";"";"";"";"";"surfactants & detergents";"";"";"100";"175 – 225";">50";"";"207,215,219,220";"";"";"";"";"";"";"";"";"";"";""
"33";"Steels, Carbon/ Low Alloy";"alkylaryl sulfonic acids";"";"";"";"";"surfactants & detergents";"";"";"100";"25 – 225";"<20";"";"219";"";"";"";"";"";"";"";"";"";"";""
"34";"Steels, Carbon/ Low Alloy";"alkylphenol";"";"";"";"";"phenols";"";"";"100";"25 – 75";"<2";"";"219";"";"";"";"";"";"";"";"";"";"";""
"35";"Steels, Carbon/ Low Alloy";"allyl alcohol";"2-propen-1-ol";"";"107-18-6";"C3H6O";"alcohols";"";"";">5";"25 – 225";"<2";"";"207,215,219";"";"";"";"";"";"";"";"";"";"";""
"36";"Steels, Carbon/ Low Alloy";"allyl bromide";"3-bromopropene";"";"106-95-6";"C3H5Br";"halogenated aliphatics";"";"";"100";"25 – 75";"<2";"";"219";"";"";"";"";"";"";"";"";"";"";""
"37";"Steels, Carbon/ Low Alloy";"allyl chloride";"3-chloropropene";"";"107-05-1";"C3H5Cl";"halogenated aliphatics";"";"";"85 – 95";"25 – 75";">50";"";"32,210,219";"";"";"";"";"";"";"";"";"";"";""
"38";"Steels, Carbon/ Low Alloy";"allyl chloride";"3-chloropropene";"";"107-05-1";"C3H5Cl";"halogenated aliphatics";"";"";"100";"25 – 75";"<2";"";"32,210,219";"";"";"";"";"";"";"";"";"";"";""
"39";"Steels, Carbon/ Low Alloy";"allyl chloride";"3-chloropropene";"";"107-05-1";"C3H5Cl";"halogenated aliphatics";"";"";"100";"225 – 275";">50";"";"32,210,219";"";"";"";"";"";"";"";"";"";"";""
"40";"Steels, Carbon/ Low Alloy";"allyl sulfide";"";"";"";"";"";"";"";"100";"25 – 225";"<20";"";"219";"";"";"";"";"";"";"";"";"";"";""
"41";"Steels, Carbon/ Low Alloy";"allylamine";"2-propen-1-amine";"";"107-11-9";"C3H7N";"amines";"";"";">5";"25 – 225";"<20";"";"217,219";"";"";"";"";"";"";"";"";"";"";""
"42";"Steels, Carbon/ Low Alloy";"allylamine";"2-propen-1-amine";"";"107-11-9";"C3H7N";"amines";"";"pitting";"55 – 65";"225 – 325";"<20";"";"217,219";"";"";"";"";"";"";"";"";"";"";""
