sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Sulfur dioxide";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"material synonym";"exposure medium";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"exposure time (mo (30))";"test note";"reference";"";"";"";"";"";"";"";"";"";"";""
"11";"Carbon-Graphite Composites";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";"100";"70 – 338";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"12";"Cellulose Acetate";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"3";"not recommended; softened; swollen; weight gain; warped";"10";"60 – 70";"<6";"saturated, swollen";"1";"";"";"";"";"";"";"";"";"";"";""
"13";"Cellulose Acetate";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"3";"not recommended";"100";"60 – 70";"";"no water, wet";"1";"";"";"";"";"";"";"";"";"";"";""
"14";"Cellulose Acetate Butyrate";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"3";"not recommended";"90";"60 – 70";"";"saturated, swollen, weight gain, warped";"1";"";"";"";"";"";"";"";"";"";"";""
"15";"Cellulose Acetate Butyrate";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"3";"not recommended";">90";"60 – 70";"<6";"";"1";"";"";"";"";"";"";"";"";"";"";""
"16";"Cellulose Acetate Butyrate";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"3";"not recommended; swollen, weight gain, warped";"100";"60 – 70";"";"no water, wet";"1";"";"";"";"";"";"";"";"";"";"";""
"17";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"HET acid polyester-Polifos 190 + 47 phr styrene";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";"100";"250";"<6";"";"16";"";"";"";"";"";"";"";"";"";"";""
"18";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"HET acid polyester-Polifos 869 + 44.5 phr styrene";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";"5";"250";"";"trace sulfur trioxide";"16";"";"";"";"";"";"";"";"";"";"";""
"19";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"HET acid polyester-Polifos 869 + 44.5 phr styrene";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";"100";"250";"<6";"";"16";"";"";"";"";"";"";"";"";"";"";""
"20";"Chlorinated Polyvinyl Chloride (CPVC)";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";"100";"70 – 150";"";"no water, wet";"1, 2";"";"";"";"";"";"";"";"";"";"";""
"21";"Chlorosulfonated Polyethylene";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";"10";"60 – 150";"";"120 psi";"1";"";"";"";"";"";"";"";"";"";"";""
"22";"Chlorosulfonated Polyethylene";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";">10";"70 – 110";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"23";"Chlorosulfonated Polyethylene";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";">10";"110 – 150";"";"no water, wet";"1";"";"";"";"";"";"";"";"";"";"";""
"24";"Chlorosulfonated Polyethylene";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";"100";"-104.8";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"25";"Chlorosulfonated Polyethylene";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended; not recommended for sulfur trioxide, liquid, 21-66°C (70-150°F)";"100";"65 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"26";"Concrete";"";"sulfur dioxide";"wet";"7446-09-05";"O2S";"gases";"2";"questionable";"100";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"27";"Epoxy Resin, Glass Fiber- Reinforced";"";"sulfur dioxide";"dry, wet";"7446-09-05";"O2S";"gases";"1";"recommended";"100";"70 – 150";"";"gas";"1, 19";"";"";"";"";"";"";"";"";"";"";""
"28";"Ethylene Tetrafluoroethylene Copolymer (ETFE)";"Teflon; Hostaflon; Fluon";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";"20";"250";">12";"";"10";"";"";"";"";"";"";"";"";"";"";""
"29";"Fluorinated Ethylene Propylene Copolymer (FEP)/ Polytetrafluoroethylene (PTFE)";"";"sulfur dioxide";"liquid";"7446-09-05";"O2S";"gases";"1";"recommended";"100";"70 – 150";"";"cyclic immersion; immersed; no water";"1";"";"";"";"";"";"";"";"";"";"";""
"30";"Fluororubber";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";"10";"60 – 150";"";"120 psia, saturated";"1";"";"";"";"";"";"";"";"";"";"";""
"31";"Fluororubber";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";">10";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"32";"Fluororubber";"";"sulfur dioxide";"liquid";"7446-09-05";"O2S";"gases";"1";"recommended";"100";"-97.6";"";"liquid";"1";"";"";"";"";"";"";"";"";"";"";""
"33";"Fluororubber";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";"100";"70 – 175";"";"no water";"1";"";"";"";"";"";"";"";"";"";"";""
"34";"Furfuryl Alcohol Resin, Asbestos-Reinforced";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";"100";"70 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"35";"Furfuryl Alcohol Resin, Glass Fiber-Reinforced";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";"100";"70 – 200";"";"no water, wet";"1";"";"";"";"";"";"";"";"";"";"";""
"36";"Glass, Chemical";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";"10";"70 – 475";"<1";"";"1";"";"";"";"";"";"";"";"";"";"";""
"37";"Glass, Chemical";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";"10";"475 – 500";"";"sodium sulfate film formed at 480-490°C (896-914°F)";"1";"";"";"";"";"";"";"";"";"";"";""
"38";"Glass, Chemical";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";"100";"70 – 280";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"39";"Glass, Chemical";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";"100";"280 – 302";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"40";"Nylon";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"3";"not recommended";"100";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"41";"Phenolic Resins, Asbestos-Reinforced";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";"100";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"42";"Phenolic Resins, Asbestos-Reinforced";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";"100";"70 – 212";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"43";"Polychloroprene";"";"sulfur dioxide";"saturated";"7446-09-05";"O2S";"gases";"1";"recommended";"10";"60 – 212";"";"120 psia";"1";"";"";"";"";"";"";"";"";"";"";""
"44";"Polychloroprene";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";">10";"70 – 140";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"45";"Polychloroprene";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";">10";"140 – 212";"";"no water, wet, % conc in air";"1";"";"";"";"";"";"";"";"";"";"";""
"46";"Polychloroprene";"";"sulfur dioxide";"liquid";"7446-09-05";"O2S";"gases";"1";"recommended";"100";"-97.6";"";"liquid";"1";"";"";"";"";"";"";"";"";"";"";""
"47";"Polyesters, Glass Fiber-Reinforced";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";"100";"70 – 175";"";"no water, wet, 7%; 15% oxygen; ~ 79% nitrogen + droplets of 80% sulfuric acid";"1";"";"";"";"";"";"";"";"";"";"";""
"48";"Polyesters, Glass Fiber-Reinforced";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"1";"recommended";"100";"175 – 250";"";"trace of sulfur trioxide";"1";"";"";"";"";"";"";"";"";"";"";""
"49";"Polyethylene (PE)";"";"sulfur dioxide";"wet";"7446-09-05";"O2S";"gases";"2";"questionable";"90";"60 – 70";"";"";"1, 8";"";"";"";"";"";"";"";"";"";"";""
"50";"Polyethylene (PE)";"";"sulfur dioxide";"";"7446-09-05";"O2S";"gases";"3";"not recommended";"90";"70 – 80";"";"";"1, 8";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
