sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Sodium carbonate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"1";"Alloy 20-25-4Mo (904L)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"1 – 5";"212 – 221";"<2";"84,146,195,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2";"Alloy 20-25-4Mo (904L)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 15";"25 – 225";"<2";"84,146,195,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"3";"Alloy 20-25-4Mo (904L)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 45";"125 – 225";"<2";"84,146,195,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"4";"Alloy 20-25-4Mo (904L)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"100";"25 – 325";"<2";"84,146,195,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"5";"Alloy 20-25-4Mo (904L)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"100";"325 – 475";"<20";"84,146,195,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"6";"Alloy 20-25-6Mo (254SMO/ 6XN)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"1 – 25";"212 – 221";"<2";"84,146,195,212";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"7";"Alloy 20-38-3-3Cu (20Cb3/ 825)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"1 – 5";"212 – 221";"<2";"84,146,195,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"8";"Alloy 20-38-3-3Cu (20Cb3/ 825)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 15";"25 – 225";"<2";"84,146,195,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9";"Alloy 20-38-3-3Cu (20Cb3/ 825)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 45";"125 – 225";"<2";"84,146,195,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10";"Alloy 20-38-3-3Cu (20Cb3/ 825)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"100";"25 – 275";"<2";"84,146,195,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11";"Alloy 20-38-3-3Cu (20Cb3/ 825)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"100";"275 – 425";"<20";"84,146,195,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12";"Alloy 30-44-5-3W (G-30)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"1 – 5";"212 – 221";"<2";"84,146,195,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Alloy 30-44-5-3W (G-30)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 15";"25 – 225";"<2";"84,146,195,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14";"Alloy 30-44-5-3W (G-30)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 45";"125 – 225";"<2";"84,146,195,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15";"Alloy 30-44-5-3W (G-30)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"100";"25 – 275";"<2";"84,146,195,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16";"Alloy 30-44-5-3W (G-30)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"100";"275 – 425";"<20";"84,146,195,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17";"Aluminum Alloy (3003/ 5154)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 15";"25 – 225";">50";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Aluminum Alloy (3003/ 5154)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 25";"25 – 75";">50";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Aluminum Alloy (3003/ 5154)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"25 – 35";"175 – 225";">50";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Aluminum Alloy (3003/ 5154)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"85 – 95";"25 – 75";">50";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 15";"25 – 225";"<2";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 45";"125 – 225";"<2";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"100";"25 – 325";"<2";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"100";"325 – 475";"<20";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 15";"25 – 225";"<2";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 45";"125 – 225";"<2";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"100";"25 – 325";"<2";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"100";"325 – 475";"<20";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29";"Brass (>15Zn)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 15";"25 – 75";"20 – 50";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30";"Cast Iron, Gray/ Ductile";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 15";"25 – 225";"<2";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31";"Cast Iron, Gray/ Ductile";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 45";"125 – 225";"<2";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"32";"Cast Iron, Gray/ Ductile";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"15 – 25";"225 – 325";"<20";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"33";"Cast Iron, Gray/ Ductile";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"100";"25 – 275";"<2";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"34";"Cast Iron, Gray/ Ductile";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"100";"275 – 325";">50";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"35";"Copper/ Bronze/ Low Brass";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 15";"25 – 225";"<2";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"36";"Copper/ Bronze/ Low Brass";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 45";"125 – 225";"<2";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"37";"Copper/ Bronze/ Low Brass";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"35 – 45";"125 – 275";"<2";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"38";"Copper-Nickel";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 15";"25 – 225";"<2";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"39";"Copper-Nickel";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 45";"125 – 225";"<2";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"40";"Cr Stainless Steel (12Cr)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 35";"25 – 225";"<2";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"41";"Cr Stainless Steel (17Cr)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 35";"25 – 225";"<2";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"42";"Duplex Stainless Steel (25-6-3)";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"1 – 25";"212 – 221";"<2";"84,146,195,212";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43";"Gold/ Platinum";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 15";"25 – 225";"<2";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"44";"Gold/ Platinum";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"5 – 45";"125 – 225";"<2";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45";"Gold/ Platinum";"sodium carbonate";"soda ash";"497-19-8";"CNa2O3";"salts";"100";"25 – 225";"<2";"84,146,212,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
