sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Polyphenylene Sulfide (40% Glass-Filled)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"material synonym";"exposure medium";"exposure medium synonym";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"exposure time (mo (30))";"test note";"reference";"";"";"";"";"";"";"";"";"";""
"1";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"20";"0 – 200";"<1";"";"11";"";"";"";"";"";"";"";"";"";""
"2";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"acetic anhydride";"";"";"108-24-7";"C4H6O3";"anhydrides";"1";"recommended";"100";"0 – 200";"<1";"";"11";"";"";"";"";"";"";"";"";"";""
"3";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"acetone";"2-propanone";"";"67-64-1";"C3H6O";"ketones";"1";"recommended";"100";"0 – 131";"<6";"";"11";"";"";"";"";"";"";"";"";"";""
"4";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"acid mine water";"";"";"";"";"inorganic acids";"1";"recommended";"100";"0 – 200";"<1";"";"11";"";"";"";"";"";"";"";"";"";""
"5";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"ammonium carbonate";"";"";"506-87-6";"CH8N2O3";"salts";"1";"recommended";"100";"0 – 200";"<1";"";"11";"";"";"";"";"";"";"";"";"";""
"6";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"ammonium chloride";"sal ammoniac";"";"12125-02-9";"ClH4N";"salts";"1";"recommended";"100";"0 – 200";"<1";"";"11";"";"";"";"";"";"";"";"";"";""
"7";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"ammonium hydroxide";"ammonia solution";"";"1336-21-6";"H5NO";"bases";"1";"recommended";"100";"0 – 200";"<1";"";"11";"";"";"";"";"";"";"";"";"";""
"8";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"ammonium nitrate";"";"";"6484-52-2";"H4N2O3";"salts";"1";"recommended";"100";"0 – 200";"<1";"";"11";"";"";"";"";"";"";"";"";"";""
"9";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"ammonium phosphate";"";"";"";"";"salts";"1";"recommended";"100";"0 – 200";"<1";"";"11";"";"";"";"";"";"";"";"";"";""
"10";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"ammonium sulfate";"";"";"7783-20-2";"H8N2O4S";"salts";"1";"recommended";"100";"0 – 200";"<1";"";"11";"";"";"";"";"";"";"";"";"";""
"11";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"amyl acetate";"pentyl acetate";"";"628-63-7";"C7H14O2";"esters";"1";"recommended";"100";"0 – 200";"<1";"";"11";"";"";"";"";"";"";"";"";"";""
"12";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"amyl alcohol";"1-pentanol";"";"71-41-0";"C5H12O";"alcohols";"1";"recommended";"100";"0 – 200";"<1";"";"11";"";"";"";"";"";"";"";"";"";""
"13";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"arsenic acid";"orthoarsenic acid";"";"7778-39-4";"AsH3O4";"inorganic acids";"1";"recommended";"100";"0 – 200";"<1";"";"11";"";"";"";"";"";"";"";"";"";""
"14";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"barium chloride";"";"";"10361-37-2";"BaCl2";"salts";"1";"recommended";"100";"0 – 200";"<1";"";"11";"";"";"";"";"";"";"";"";"";""
"15";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"barium hydroxide";"caustic baryta";"";"17194-00-2";"BaH2O2";"hydroxides";"1";"recommended";"100";"0 – 200";"<1";"";"11";"";"";"";"";"";"";"";"";"";""
"16";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"barium sulfate";"";"";"7727-43-7";"BaO4S";"salts";"1";"recommended";"100";"0 – 200";"<1";"";"11";"";"";"";"";"";"";"";"";"";""
"17";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"benzaldehyde";"benzenecarboxaldehyde";"";"100-52-7";"C7H6O";"aldehydes";"1";"recommended";"100";"0 – 140";"<1";"";"11";"";"";"";"";"";"";"";"";"";""
"18";"Polyphenylene Sulfide (40% Glass-Filled)";"";"benzaldehyde";"benzenecarboxaldehyde";"";"100-52-7";"C7H6O";"aldehydes";"3";"not recommended";"100";"140 – 200";"";"";"11";"";"";"";"";"";"";"";"";"";""
"19";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"benzene";"[6]annulene";"";"71-43-2";"C6H6";"aromatics";"1";"recommended";"100";"0 – 200";"<1";"";"11";"";"";"";"";"";"";"";"";"";""
"20";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"benzenesulfonic acid";"";"";"";"";"surfactants & detergents";"1";"recommended";"100";"0 – 200";"<1";"";"11";"";"";"";"";"";"";"";"";"";""
"21";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"benzoic acid";"benzenecarboxylic acid";"";"65-85-0";"C7H6O2";"organic (weak) acids";"1";"recommended";"100";"0 – 200";"<1";"";"11";"";"";"";"";"";"";"";"";"";""
