sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Hypophosphorous acid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"material synonym";"exposure medium";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"exposure time (mo (30))";"reference";"";"";"";"";"";"";"";"";"";"";"";"";""
"1";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"HET acid polyester-Polifos 190 + 47 phr styrene";"hypophosphorous acid";"6303-21-5";"H3O2P";"inorganic acids";"1";"recommended";"50";"110";"<6";"16";"";"";"";"";"";"";"";"";"";"";"";"";""
"2";"Phenolic Resins, Asbestos-Reinforced";"";"hypophosphorous acid";"6303-21-5";"H3O2P";"inorganic acids";"1";"recommended";"100";"70 – 150";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";""
"3";"Phenolic Resins, Asbestos-Reinforced";"";"hypophosphorous acid";"6303-21-5";"H3O2P";"inorganic acids";"3";"not recommended";"100";"150 – 212";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";""
"4";"Polyesters, Glass Fiber-Reinforced";"";"hypophosphorous acid";"6303-21-5";"H3O2P";"inorganic acids";"1";"recommended";"50";"70 – 125";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";""
"5";"Vinyl Ester Resins";"";"hypophosphorous acid";"6303-21-5";"H3O2P";"inorganic acids";"1";"recommended";"50";"70 – 120";"";"7";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
