sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Brandy";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium note";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"1";"Acetal Resins (Polyoxymethylene)";"brandy";"alcoholic beverage";"foods & beverages";"1";"recommended";"100";"60 – 70";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2";"Acrylonitrile Butadiene Styrene Polymer (ABS)";"brandy";"alcoholic beverage";"foods & beverages";"1";"recommended";"100";"60 – 70";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"3";"Chlorosulfonated Polyethylene";"brandy";"alcoholic beverage";"foods & beverages";"1";"recommended";"100";"60 – 70";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"4";"Fluororubber";"brandy";"alcoholic beverage";"foods & beverages";"1";"recommended";"100";"60 – 70";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"5";"Polychloroprene";"brandy";"alcoholic beverage";"foods & beverages";"1";"recommended";"100";"60 – 70";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"6";"Polyethylene (PE)";"brandy";"alcoholic beverage";"foods & beverages";"1";"recommended";"100";"70 – 150";"1, 21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"7";"Polypropylene (PP)";"brandy";"alcoholic beverage";"foods & beverages";"1";"recommended";"100";"70 – 125";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"8";"Rubber, Butyl (BR)";"brandy";"alcoholic beverage";"foods & beverages";"1";"recommended";"100";"60 – 70";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9";"Rubber, Natural (NR)";"brandy";"alcoholic beverage";"foods & beverages";"1";"recommended";"100";"60 – 70";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
