sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Linoleic acid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"1";"Acrylonitrile Butadiene Styrene Polymer (ABS)";"linoleic acid";"cis,cis-9,12-octadecadienoic acid";"60-33-3";"C18H32O2";"organic (weak) acids";"1";"recommended";"100";"70 – 150";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2";"Carbon-Graphite Composites";"linoleic acid";"cis,cis-9,12-octadecadienoic acid";"60-33-3";"C18H32O2";"organic (weak) acids";"1";"recommended";"10";"70 – 338";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"3";"Carbon-Graphite Composites";"linoleic acid";"cis,cis-9,12-octadecadienoic acid";"60-33-3";"C18H32O2";"organic (weak) acids";"1";"recommended";"100";"70 – 338";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"4";"Chlorinated Polyvinyl Chloride (CPVC)";"linoleic acid";"cis,cis-9,12-octadecadienoic acid";"60-33-3";"C18H32O2";"organic (weak) acids";"1";"recommended";"100";"70 – 175";"1, 2";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"5";"Polyethylene (PE)";"linoleic acid";"cis,cis-9,12-octadecadienoic acid";"60-33-3";"C18H32O2";"organic (weak) acids";"1";"recommended";"100";"70 – 125";"1, 21";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"6";"Polyvinyl Chloride (PVC)";"linoleic acid";"cis,cis-9,12-octadecadienoic acid";"60-33-3";"C18H32O2";"organic (weak) acids";"1";"recommended";"100";"70 – 150";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"7";"Polyvinylidene Fluoride (PVDF)";"linoleic acid";"cis,cis-9,12-octadecadienoic acid";"60-33-3";"C18H32O2";"organic (weak) acids";"1";"recommended";"100";"70 – 250";"1, 23";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"8";"Wood";"linoleic acid";"cis,cis-9,12-octadecadienoic acid";"60-33-3";"C18H32O2";"organic (weak) acids";"1";"recommended";"100";"70 – 212";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
