sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Ethylene glycol";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"material synonym";"exposure medium";"exposure medium synonym";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"exposure time (mo (30))";"test note";"reference";"";"";"";"";"";"";"";"";"";""
"14";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"HET acid polyester-Polifos 869 + 44.5 phr styrene";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended";"any";"250";"<6";"";"16";"";"";"";"";"";"";"";"";"";""
"15";"Chlorinated Polyvinyl Chloride (CPVC)";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended";"100";"70 – 73";"";"";"1, 4";"";"";"";"";"";"";"";"";"";""
"16";"Chlorinated Polyvinyl Chloride (CPVC)";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"2";"questionable; recommended WITH CAUTION, avoid high stress applications";"100";"73 – 212";"";"";"1, 4";"";"";"";"";"";"";"";"";"";""
"17";"Chlorosulfonated Polyethylene";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended";"90";"70 – 212";"";"";"1";"";"";"";"";"";"";"";"";"";""
"18";"Chlorosulfonated Polyethylene";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"2";"questionable";"100";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"19";"Epoxy Resin, Asbestos/ Glass Fiber- Reinforced";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended; over 3 years";">10";"50 – 275";">12";"";"1";"";"";"";"";"";"";"";"";"";""
"20";"Epoxy Resin, Glass Fiber- Reinforced";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended";"50";"70 – 212";"";"";"1, 24";"";"";"";"";"";"";"";"";"";""
"21";"Epoxy Resin, Glass Fiber- Reinforced";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended";"100";"70 – 212";"";"";"1, 24";"";"";"";"";"";"";"";"";"";""
"22";"Fluorinated Ethylene Propylene Copolymer (FEP)/ Polytetrafluoroethylene (PTFE)";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended";"100";"70 – 302";"";"";"1, 22";"";"";"";"";"";"";"";"";"";""
"23";"Fluorinated Ethylene Propylene Copolymer (FEP)/ Polytetrafluoroethylene (PTFE)";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended; weight gain, ";"100";"302 – 387";"";"";"1, 22";"";"";"";"";"";"";"";"";"";""
"24";"Fluororubber";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended";"100";"70 – 150";"<1";"";"1";"";"";"";"";"";"";"";"";"";""
"25";"Furfuryl Alcohol Resin, Asbestos-Reinforced";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended";"100";"70 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";""
"26";"Furfuryl Alcohol Resin, Glass Fiber-Reinforced";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended";"20";"70 – 250";">12";"";"1";"";"";"";"";"";"";"";"";"";""
"27";"Glassed Steel";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended; questionable ";">10";"50 – 300";"";"";"1";"";"";"";"";"";"";"";"";"";""
"28";"Nylon";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"2";"questionable";"100";"60 – 70";"<1";"";"1";"";"";"";"";"";"";"";"";"";""
"29";"Nylon";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"3";"not recommended";"100";"150 – 175";"";"";"1";"";"";"";"";"";"";"";"";"";""
"30";"Phenolic Resins, Asbestos-Reinforced";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended";"100";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"31";"Phenolic Resins, Asbestos-Reinforced";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended";"100";"70 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";""
"32";"Phenolic Resins, Asbestos-Reinforced";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"3";"not recommended";"100";"80 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"33";"Phenolic Resins, Non-asbestos";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended";"100";"79";"";"90 days, slight weight/volume change";"3";"";"";"";"";"";"";"";"";"";""
"34";"Phenolic Resins, Non-asbestos";"Haveg 41-NA";"ethylene glycol";"1,2-ethanediol";"liquid";"107-21-1";"C2H6O2";"alcohols";"3";"not recommended";"100";"122";"";"90 days, significant weight/volume change";"3";"";"";"";"";"";"";"";"";"";""
"35";"Polychloroprene";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended";"100";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"36";"Polychloroprene";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"2";"questionable; weight gain, ";"100";"150 – 212";"";"";"1";"";"";"";"";"";"";"";"";"";""
"37";"Polyesters, Glass Fiber-Reinforced";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended";">10";"70 – 250";"";"";"1";"";"";"";"";"";"";"";"";"";""
"38";"Polyethylene (PE)";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended; may stress crack";"100";"60 – 150";"<6";"";"1, 21";"";"";"";"";"";"";"";"";"";""
"39";"Polymethyl Methacrylate (PMMA)";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended; weight loss";"100";"70 – 150";"<1";"";"1";"";"";"";"";"";"";"";"";"";""
"40";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended";"50";"0 – 200";"<6";"";"11";"";"";"";"";"";"";"";"";"";""
"41";"Polyphenylene Sulfide (40% Glass-Filled)";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended";"100";"0 – 248";"";"";"11";"";"";"";"";"";"";"";"";"";""
"42";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"Ryton PPS R-4";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"2";"questionable";"50";"200";"<12";"";"18";"";"";"";"";"";"";"";"";"";""
"43";"Polypropylene (PP)";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended";"100";"60 – 125";"<6";"";"1";"";"";"";"";"";"";"";"";"";""
"44";"Polypropylene (PP)";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"2";"questionable";"100";"125 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"45";"Polypropylene (PP)";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"3";"not recommended";"100";"150 – 212";"";"";"1";"";"";"";"";"";"";"";"";"";""
"46";"Polyvinyl Chloride (PVC)";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended";"100";"70 – 135";"";"";"1";"";"";"";"";"";"";"";"";"";""
"47";"Polyvinyl Chloride (PVC)";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended; weight loss ";"100";"135 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"48";"Polyvinylidene Chloride (PVDC)";"Saran brand resin";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended";"20";"175";"";"";"6";"";"";"";"";"";"";"";"";"";""
"49";"Polyvinylidene Chloride (PVDC)";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended";"40";"175";"";"";"6";"";"";"";"";"";"";"";"";"";""
"50";"Polyvinylidene Chloride (PVDC)";"";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"1";"recommended";"60";"175";"";"";"6";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
