sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Duplex Stainless Steel (25-6-3)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"test note";"reference";"";"";"";"";"";"";"";"";"";"";"";"";""
"1";"Duplex Stainless Steel (25-6-3)";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"any";"0 – 230";"<2";"";"2,140,156,208,221";"";"";"";"";"";"";"";"";"";"";"";"";""
"2";"Duplex Stainless Steel (25-6-3)";"acetic anhydride";"";"";"108-24-7";"C4H6O3";"anhydrides";"100";"0 – 248";"<2";"";"3,119,157,208";"";"";"";"";"";"";"";"";"";"";"";"";""
"3";"Duplex Stainless Steel (25-6-3)";"acetone";"2-propanone";"";"67-64-1";"C3H6O";"ketones";"100";"0 – 133";"<2";"";"158";"";"";"";"";"";"";"";"";"";"";"";"";""
"4";"Duplex Stainless Steel (25-6-3)";"adipic acid";"";"";"124-04-9";"C6H10O4";"organic (weak) acids";"<2";"0 – 212";"<2";"";"4,158";"";"";"";"";"";"";"";"";"";"";"";"";""
"5";"Duplex Stainless Steel (25-6-3)";"adipic acid";"";"";"124-04-9";"C6H10O4";"organic (weak) acids";"100";"302 – 392";"<2";"";"4,158";"";"";"";"";"";"";"";"";"";"";"";"";""
"6";"Duplex Stainless Steel (25-6-3)";"aluminum acetate";"";"";"";"";"salts";"<95";"0 – 212";"<2";"";"158,208,220";"";"";"";"";"";"";"";"";"";"";"";"";""
