sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Tetraphosphoric acid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31";"Ni-Cr-Fe Alloy (600/ 690)";"tetraphosphoric acid";"inorganic acids";"100";"25 – 225";"<20";"75,118,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"32";"Ni-Mo Alloy (Ni-30Mo; B-2)";"tetraphosphoric acid";"inorganic acids";"100";"25 – 225";"<20";"75,118,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"33";"Silicon Cast Iron (14Si)";"tetraphosphoric acid";"inorganic acids";"100";"52 – 147";"20 – 50";"75,118,213,218";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"34";"Silicon Cast Iron (14Si)";"tetraphosphoric acid";"inorganic acids";"100";"187 – 237";">50";"75,118,213,218";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"35";"Steels, Carbon/ Low Alloy";"tetraphosphoric acid";"inorganic acids";"5 – 95";"25 – 75";">50";"75,118,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"36";"Steels, Carbon/ Low Alloy";"tetraphosphoric acid";"inorganic acids";"100";"25 – 125";"<20";"75,118,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"37";"Steels, Carbon/ Low Alloy";"tetraphosphoric acid";"inorganic acids";"100";"225 – 275";">50";"75,118,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"38";"Superferritic Stainless Steel (26-1)";"tetraphosphoric acid";"inorganic acids";"100";"25 – 75";"<20";"75,118,213,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
