sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Potassium sulfate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"1";"Alloy 20-25-4Mo (904L)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"1 – 50";"212 – 248";"<2";"81,192,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2";"Alloy 20-25-4Mo (904L)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"25 – 225";"<2";"81,192,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"3";"Alloy 20-25-6Mo (254SMO/ 6XN)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"1 – 50";"212 – 248";"<2";"81,192";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"4";"Alloy 20-38-3-3Cu (20Cb3/ 825)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"1 – 50";"212 – 248";"<2";"81,192,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"5";"Alloy 20-38-3-3Cu (20Cb3/ 825)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"25 – 225";"<2";"81,192,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"6";"Alloy 30-44-5-3W (G-30)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"1 – 50";"212 – 248";"<2";"81,192,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"7";"Alloy 30-44-5-3W (G-30)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"25 – 225";"<2";"81,192,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"8";"Aluminum Alloy (3003/ 5154)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"25 – 225";"<2";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"25 – 225";"<2";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"25 – 225";"<2";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11";"Brass (>15Zn)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"25 – 225";"<20";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12";"Cast Iron, Gray/ Ductile";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"25 – 75";"<2";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Cast Iron, Gray/ Ductile";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"75 – 125";"<20";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14";"Cast Iron, Gray/ Ductile";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"125 – 225";"20 – 50";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15";"Cast Iron, Gray/ Ductile";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"225 – 275";">50";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16";"Copper/ Bronze/ Low Brass";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"25 – 225";"<2";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17";"Copper-Nickel";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"25 – 225";"<2";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Cr Stainless Steel (12Cr)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"25 – 225";"<2";"81,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Cr Stainless Steel (17Cr)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"25 – 225";"<2";"81,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Duplex Stainless Steel (25-6-3)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"1 – 50";"212 – 248";"<2";"81,192";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Gold/ Platinum";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"25 – 225";"<2";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Lead";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"25 – 225";"<2";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Mo Superalloy (Ni-Cr-Fe-9Mo; 625/ 725)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 15";"25 – 225";"<20";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Mo Superalloy (Ni-16Cr-16Mo; C276)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 15";"25 – 225";"<20";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Mo Superalloy (Ni-20Cr-16Mo-4W; 686)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 15";"25 – 225";"<20";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Mo Superalloy (Ni-22Cr-16Mo; C22/ 59)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 15";"25 – 225";"<20";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27";"Mo Superalloy (Ni-23Cr-16Mo-1Cu; C20000)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 15";"25 – 225";"<20";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28";"Nickel (200)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"25 – 225";"<20";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29";"Nickel Cast Iron (15-35Ni)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"25 – 225";"<20";"81,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30";"Nickel-Copper (400)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"25 – 225";"<2";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31";"Ni-Cr-Fe Alloy (600/ 690)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 15";"25 – 75";"<2";"81,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"32";"Ni-Cr-Fe Alloy (600/ 690)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 15";"75 – 225";"<20";"81,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"33";"Ni-Cr-Fe Alloy (600/ 690)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"175 – 225";"<20";"81,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"34";"Ni-Mo Alloy (Ni-30Mo; B-2)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 15";"25 – 225";"<2";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"35";"Ni-Mo Alloy (Ni-30Mo; B-2)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"15 – 25";"75 – 125";"<20";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"36";"Silicon Cast Iron (14Si)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"52 – 237";"<2";"81,218,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"37";"Silver";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"25 – 225";"<2";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"38";"Steels, Carbon/ Low Alloy";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"25 – 175";"<20";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"39";"Steels, Carbon/ Low Alloy";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"175 – 225";">50";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"40";"Superferritic Stainless Steel (26-1)";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"25 – 225";"<2";"81,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"41";"Titanium, Unalloyed";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"1 – 50";"212 – 248";"<2";"81,192,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"42";"Titanium, Unalloyed";"potassium sulfate";"7778-80-5";"K2O4S";"salts";"5 – 25";"25 – 225";"<2";"81,192,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
