sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Acetic acid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"material synonym";"exposure medium";"exposure medium synonym";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"exposure time (mo (30))";"test note";"reference";"";"";"";"";"";"";"";"";"";""
"1";"Acetal Resins (Polyoxymethylene)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"2";"questionable";"10 – 20";"70 – 150";">12";"";"1";"";"";"";"";"";"";"";"";"";""
"2";"Acetal Resins (Polyoxymethylene)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"3";"not recommended";"30 – 60";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"3";"Acetal Resins (Polyoxymethylene)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"3";"not recommended";"80 – 90";"150 – 212";"";"";"1";"";"";"";"";"";"";"";"";"";""
"4";"Acetal Resins (Polyoxymethylene)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"3";"not recommended";">80";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"5";"Acetal Resins (Polyoxymethylene)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"3";"not recommended; anhydride or crude not recommended";"100";"60 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"6";"Acrylonitrile Butadiene Styrene Polymer (ABS)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended; weight gain ";"10";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"7";"Acrylonitrile Butadiene Styrene Polymer (ABS)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"2";"questionable";"10";"70 – 135";"";"";"1";"";"";"";"";"";"";"";"";"";""
"8";"Acrylonitrile Butadiene Styrene Polymer (ABS)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"2";"questionable; weight gain ";"10";"135 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"9";"Acrylonitrile Butadiene Styrene Polymer (ABS)";"";"acetic acid";"ethanoic acid";"vapor";"64-19-7";"C2H4O2";"organic (weak) acids";"3";"not recommended";"15 – 40";"185 – 200";"";"";"1";"";"";"";"";"";"";"";"";"";""
"10";"Acrylonitrile Butadiene Styrene Polymer (ABS)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"2";"questionable";"20";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"11";"Acrylonitrile Butadiene Styrene Polymer (ABS)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"3";"not recommended";"20";"70 – 165";"";"";"1";"";"";"";"";"";"";"";"";"";""
"12";"Acrylonitrile Butadiene Styrene Polymer (ABS)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"3";"not recommended";"50";"60 – 165";"";"";"1";"";"";"";"";"";"";"";"";"";""
"13";"Acrylonitrile Butadiene Styrene Polymer (ABS)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"3";"not recommended";"70 – 80";"60 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"14";"Acrylonitrile Butadiene Styrene Polymer (ABS)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"3";"not recommended; softened, ";"100";"60 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"15";"Acrylonitrile Butadiene Styrene Polymer (ABS)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"3";"not recommended; disintegrated";"100";"150 – 165";"";"";"1";"";"";"";"";"";"";"";"";"";""
"16";"Bisphenol A Fumarate Unsaturated Polyester";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"10";"50 – 212";"";"";"1";"";"";"";"";"";"";"";"";"";""
"17";"Bisphenol A Fumarate Unsaturated Polyester";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"10 – 20";"160 – 200";"";"";"1";"";"";"";"";"";"";"";"";"";""
"18";"Bisphenol A Fumarate Unsaturated Polyester";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"10 – 70";"100 – 160";"";"";"1";"";"";"";"";"";"";"";"";"";""
"19";"Bisphenol A Fumarate Unsaturated Polyester";"chlorinated polyester";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended; elevated temperature curing improves resistance significantly";">10";"50 – 100";"";"";"1";"";"";"";"";"";"";"";"";"";""
"20";"Carbon-Graphite Composites";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"10 – 90";"70 – 212";"";"";"1";"";"";"";"";"";"";"";"";"";""
"21";"Carbon-Graphite Composites";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"100";"70 – 250";"";"no water";"1";"";"";"";"";"";"";"";"";"";""
"22";"Cellulose Acetate";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"3";"not recommended; softened >12 months";"5";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"23";"Cellulose Acetate";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"3";"not recommended; softened ";"20 – 30";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"24";"Cellulose Acetate Butyrate";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"3";"not recommended; weight gain ";"10";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"25";"Cellulose Acetate Butyrate";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"3";"not recommended; softened, ";"30";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"26";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"<50";"75";"";"";"16";"";"";"";"";"";"";"";"";"";""
"27";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"3";"160";"";"";"16";"";"";"";"";"";"";"";"";"";""
"28";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"10";"50 – 100";"";"";"16";"";"";"";"";"";"";"";"";"";""
"29";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"10";"150";"";"";"16";"";"";"";"";"";"";"";"";"";""
"30";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"15";"175";"";"";"16";"";"";"";"";"";"";"";"";"";""
"31";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"15";"200";"";"";"16";"";"";"";"";"";"";"";"";"";""
"32";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"25";"120";"";"";"16";"";"";"";"";"";"";"";"";"";""
"33";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"HET acid polyester-Polifos 190 + 47 phr styrene";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"25";"212";"<6";"";"16";"";"";"";"";"";"";"";"";"";""
"34";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"3";"not recommended";"90";"240";"";"";"16";"";"";"";"";"";"";"";"";"";""
"35";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"HET acid polyester-Polifos 190 + 47 phr styrene";"acetic acid";"ethanoic acid";"vapor & condensate";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"100";"180";"";"";"16";"";"";"";"";"";"";"";"";"";""
"36";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"<10";"150";"";"";"16";"";"";"";"";"";"";"";"";"";""
"37";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"HET acid polyester-Polifos 869 + 44.5 phr styrene";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"<50";"75";"<6";"";"16";"";"";"";"";"";"";"";"";"";""
"38";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"25";"125";"";"";"16";"";"";"";"";"";"";"";"";"";""
"39";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"HET acid polyester-Polifos 869 + 44.5 phr styrene";"acetic acid";"ethanoic acid";"vapor";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"25";"180";"";"";"16";"";"";"";"";"";"";"";"";"";""
"40";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"3";"not recommended";"25";"250";"";"";"16";"";"";"";"";"";"";"";"";"";""
"41";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"HET acid polyester-Polifos 869 + 44.5 phr styrene";"acetic acid";"ethanoic acid";"vapor";"64-19-7";"C2H4O2";"organic (weak) acids";"3";"not recommended";"100";"220";"";"";"16";"";"";"";"";"";"";"";"";"";""
"42";"Chlorosulfonated Polyethylene";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended; not recommended for glacial; recommended for crude 95% to 40°C (104°F)";"10 – 60";"70 – 100";"";"";"1";"";"";"";"";"";"";"";"";"";""
"43";"Chlorosulfonated Polyethylene";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"30 – 60";"100 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"44";"Chlorosulfonated Polyethylene";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"80";"70 – 212";"";"";"1";"";"";"";"";"";"";"";"";"";""
"45";"Chlorosulfonated Polyethylene";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"85";"70 – 175";"";"";"1";"";"";"";"";"";"";"";"";"";""
"46";"Chlorosulfonated Polyethylene";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"2";"questionable";"85";"175 – 212";"";"";"1";"";"";"";"";"";"";"";"";"";""
"47";"Chlorosulfonated Polyethylene";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"100";"70 – 150";"";"no water";"1";"";"";"";"";"";"";"";"";"";""
"48";"Chlorosulfonated Polyethylene";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"2";"questionable";"100";"150 – 175";"";"";"1";"";"";"";"";"";"";"";"";"";""
"49";"Concrete";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"3";"not recommended";"100";"60 – 70";"";"no water";"1";"";"";"";"";"";"";"";"";"";""
"50";"Epoxy Cements";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"3";"68";"<6";"";"5";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
