sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Barium acetate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"material synonym";"exposure medium";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"exposure time (mo (30))";"reference";"";"";"";"";"";"";"";"";"";"";"";""
"1";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"HET acid polyester-Polifos 190 + 47 phr styrene";"barium acetate";"";"543-80-6";"C4H6BaO4";"salts";"1";"recommended";"100";"250";"<6";"16";"";"";"";"";"";"";"";"";"";"";"";""
"2";"Epoxy Resin, Asbestos/ Glass Fiber- Reinforced";"";"barium acetate";"";"543-80-6";"C4H6BaO4";"salts";"1";"recommended";">10";"80 – 175";">12";"1";"";"";"";"";"";"";"";"";"";"";"";""
"3";"Polyesters, Glass Fiber-Reinforced";"";"barium acetate";"";"543-80-6";"C4H6BaO4";"salts";"1";"recommended";"10 – 60";"70 – 150";"";"1";"";"";"";"";"";"";"";"";"";"";"";""
"4";"Polyesters, Glass Fiber-Reinforced";"";"barium acetate";"saturated";"543-80-6";"C4H6BaO4";"salts";"1";"recommended";"60";"60 – 150";"";"1";"";"";"";"";"";"";"";"";"";"";"";""
"5";"Polyesters, Glass Fiber-Reinforced";"";"barium acetate";"saturated";"543-80-6";"C4H6BaO4";"salts";"1";"recommended";"70";"70 – 100";"";"1";"";"";"";"";"";"";"";"";"";"";"";""
"6";"Vinyl Ester Resins";"";"barium acetate";"";"543-80-6";"C4H6BaO4";"salts";"1";"recommended";"10 – 65";"70 – 180";"";"7";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
