sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Urea";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11";"Alloy 30-44-5-3W (G-30)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"5 – 50";"75 – 225";"<20";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12";"Alloy 30-44-5-3W (G-30)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"25 – 35";"325 – 375";"<2";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Alloy 30-44-5-3W (G-30)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"45 – 50";"25 – 225";"<20";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14";"Aluminum Alloy (3003/ 5154)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"5 – 50";"25 – 225";"<20";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"5 – 45";"25 – 75";"<2";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"5 – 50";"75 – 225";"<20";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"25 – 35";"325 – 375";"<2";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"45 – 50";"25 – 225";"<20";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"5 – 45";"25 – 75";"<2";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"5 – 50";"75 – 225";"<20";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"25 – 35";"325 – 375";"<2";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"45 – 50";"25 – 225";"<20";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"100";"325 – 375";"<2";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Brass (>15Zn)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"5 – 50";"25 – 75";"<20";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Copper/ Bronze/ Low Brass";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"5 – 50";"25 – 75";"<20";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Copper-Nickel";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"5 – 50";"25 – 75";"<20";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27";"Cr Stainless Steel (12Cr)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"5 – 50";"25 – 225";"<20";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28";"Cr Stainless Steel (17Cr)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"5 – 50";"25 – 225";"<20";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29";"Nickel (200)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"5 – 50";"25 – 75";"<20";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30";"Nickel (200)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"100";"375 – 425";"20 – 50";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31";"Nickel-Copper (400)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"5 – 50";"25 – 75";"<20";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"32";"Nickel-Copper (400)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"100";"375 – 425";"20 – 50";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"33";"Ni-Cr-Fe Alloy (600/ 690)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"5 – 50";"25 – 75";"<20";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"34";"Ni-Mo Alloy (Ni-30Mo; B-2)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"5 – 50";"25 – 75";"<20";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"35";"Silicon Cast Iron (14Si)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"5 – 50";"52 – 237";"<20";"110,218,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"36";"Silver";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"5 – 50";"25 – 225";"<2";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"37";"Steels, Carbon/ Low Alloy";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"5 – 15";"25 – 75";"<20";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"38";"Steels, Carbon/ Low Alloy";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"5 – 15";"125 – 175";">50";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"39";"Steels, Carbon/ Low Alloy";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"25 – 35";"25 – 75";"20 – 50";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"40";"Steels, Carbon/ Low Alloy";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"25 – 35";"75 – 125";">50";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"41";"Steels, Carbon/ Low Alloy";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"45 – 50";"25 – 175";"20 – 50";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"42";"Steels, Carbon/ Low Alloy";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"45 – 50";"325 – 375";">50";"110,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43";"Superferritic Stainless Steel (26-1)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"25 – 35";"325 – 375";"<2";"110,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"44";"Superferritic Stainless Steel (26-1)";"urea";"carbamide";"57-13-6";"CH4N2O";"amides";"35 – 45";"25 – 75";"<2";"110,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
