sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Aniline";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"material synonym";"exposure medium";"exposure medium synonym";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"exposure time (mo (30))";"test note";"reference";"";"";"";"";"";"";"";"";"";""
"25";"Ethylene Tetrafluoroethylene Copolymer (ETFE)";"Teflon; Hostaflon; Fluon";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"1";"recommended";"50";"150 – 200";">12";"";"10";"";"";"";"";"";"";"";"";"";""
"26";"Ethylene Tetrafluoroethylene Copolymer (ETFE)";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"2";"questionable";"50";"250";"";"";"10";"";"";"";"";"";"";"";"";"";""
"27";"Fluorinated Ethylene Propylene Copolymer (FEP)/ Polytetrafluoroethylene (PTFE)";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"1";"recommended";"100";"70 – 275";"";"cyclic immersion; immersed";"1, 22";"";"";"";"";"";"";"";"";"";""
"28";"Fluorinated Ethylene Propylene Copolymer (FEP)/ Polytetrafluoroethylene (PTFE)";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"1";"recommended; weight gain, ";"100";"275 – 302";"";"";"1, 22";"";"";"";"";"";"";"";"";"";""
"29";"Fluorinated Ethylene Propylene Copolymer (FEP)/ Polytetrafluoroethylene (PTFE)";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"1";"recommended";"100";"302 – 340";"";"";"1, 22";"";"";"";"";"";"";"";"";"";""
"30";"Fluorinated Ethylene Propylene Copolymer (FEP)/ Polytetrafluoroethylene (PTFE)";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"1";"recommended; discolored, ";"100";"340 – 365";"";"";"1, 22";"";"";"";"";"";"";"";"";"";""
"31";"Fluororubber";"";"aniline";"benzenamine";"saturated";"62-53-3";"C6H7N";"amines";"1";"recommended";">10";"60 – 70";"<1";"";"1";"";"";"";"";"";"";"";"";"";""
"32";"Fluororubber";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"2";"questionable";">10";"70 – 135";"";"";"1";"";"";"";"";"";"";"";"";"";""
"33";"Fluororubber";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"2";"questionable; swollen";">10";"135 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"34";"Furfuryl Alcohol Resin, Asbestos-Reinforced";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"3";"not recommended";"100";"70 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";""
"35";"Furfuryl Alcohol Resin, Glass Fiber-Reinforced";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"1";"recommended";"10 – 90";"70 – 175";">12";"";"1";"";"";"";"";"";"";"";"";"";""
"36";"Furfuryl Alcohol Resin, Glass Fiber-Reinforced";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"3";"not recommended";"100";"70 – 200";"";"";"1";"";"";"";"";"";"";"";"";"";""
"37";"Glass, Chemical";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"1";"recommended";"100";"70 – 250";"";"";"1";"";"";"";"";"";"";"";"";"";""
"38";"Glassed Steel";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"1";"recommended; questionable ";">10";"50 – 300";"";"";"1";"";"";"";"";"";"";"";"";"";""
"39";"Nylon";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"3";"not recommended; weight gain >12 months";"100";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"40";"Nylon";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"2";"questionable; weight gain ";"100";"150 – 175";"";"";"1";"";"";"";"";"";"";"";"";"";""
"41";"Perfluoroalkoxy Resins";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"1";"recommended; steady state reached in exposure time";"100";"32 – 340";"<1";"";"1, 22";"";"";"";"";"";"";"";"";"";""
"42";"Perfluoroalkoxy Resins";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"1";"recommended; weight gain, strength loss";"100";"340 – 365";"";"boiling point 185°C (365°F)";"1, 22";"";"";"";"";"";"";"";"";"";""
"43";"Phenolic Resins, Asbestos-Reinforced";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"3";"not recommended";"100";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"44";"Phenolic Resins, Asbestos-Reinforced";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"1";"recommended";"100";"70 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";""
"45";"Phenolic Resins, Asbestos-Reinforced";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"3";"not recommended";"100";"80 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"46";"Polychloroprene";"";"aniline";"benzenamine";"saturated";"62-53-3";"C6H7N";"amines";"3";"not recommended";">10";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"47";"Polychloroprene";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"3";"not recommended; swollen >12 months";"100";"70 – 150";"";"no water";"1";"";"";"";"";"";"";"";"";"";""
"48";"Polychloroprene";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"3";"not recommended; swollen ";"100";"212 – 250";"";"";"1";"";"";"";"";"";"";"";"";"";""
"49";"Polyesters, Glass Fiber-Reinforced";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"3";"not recommended";"10 – 90";"70 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";""
"50";"Polyesters, Glass Fiber-Reinforced";"";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"2";"questionable";"100";"70 – 125";"";"";"1";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
