sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Sodium hydroxide";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"warnings";"resistance note";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"test note";"reference";"";"";"";"";"";"";"";"";"";"";"";""
"11";"Alloy 20-25-6Mo (254SMO/ 6XN)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"1 – 30";"68";"<2";"";"87,145,196,212,221";"";"";"";"";"";"";"";"";"";"";"";""
"12";"Alloy 20-25-6Mo (254SMO/ 6XN)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"30";"241";"<2";"boiling point";"87,145,196,212,221";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Alloy 20-25-6Mo (254SMO/ 6XN)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"40";"262";"20 – 50";"boiling point";"87,145,196,212,221";"";"";"";"";"";"";"";"";"";"";"";""
"14";"Alloy 20-25-6Mo (254SMO/ 6XN)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"50";"212";"<2";"";"87,145,196,212,221";"";"";"";"";"";"";"";"";"";"";"";""
"15";"Alloy 20-25-6Mo (254SMO/ 6XN)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"50";"248 – 284";"20 – 50";"";"87,145,196,212,221";"";"";"";"";"";"";"";"";"";"";"";""
"16";"Alloy 20-25-6Mo (254SMO/ 6XN)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"50";"284";"20 – 50";"boiling point";"87,145,196,212,221";"";"";"";"";"";"";"";"";"";"";"";""
"17";"Alloy 20-25-6Mo (254SMO/ 6XN)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"60";"194";"<2";"";"87,145,196,212,221";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Alloy 20-25-6Mo (254SMO/ 6XN)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"60";"320";">50";"boiling point";"87,145,196,212,221";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Alloy 20-25-6Mo (254SMO/ 6XN)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"70";"356";">50";"boiling point";"87,145,196,212,221";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Alloy 20-38-3-3Cu (20Cb3/ 825)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"1 – 5";"68";"<2";"";"87,145,196,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Alloy 20-38-3-3Cu (20Cb3/ 825)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"5 – 55";"275 – 325";"<20";"";"87,145,196,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Alloy 20-38-3-3Cu (20Cb3/ 825)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"5 – 65";"175 – 275";"<2";"";"87,145,196,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Alloy 20-38-3-3Cu (20Cb3/ 825)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"5 – 75";"25 – 175";"<2";"";"87,145,196,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Alloy 20-38-3-3Cu (20Cb3/ 825)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"5 – 95";"425 – 475";">50";"";"87,145,196,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Alloy 20-38-3-3Cu (20Cb3/ 825)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"30";"241";"<2";"boiling point is 116°C (241°F)";"87,145,196,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Alloy 20-38-3-3Cu (20Cb3/ 825)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"40";"262";"<2";"boiling point is 128°C (262°F)";"87,145,196,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"27";"Alloy 20-38-3-3Cu (20Cb3/ 825)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"50";"284";"20 – 50";"boiling point is 140°C (284°F)";"87,145,196,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"28";"Alloy 20-38-3-3Cu (20Cb3/ 825)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"60";"320";">50";"boiling point is 160°C (320°F)";"87,145,196,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"29";"Alloy 20-38-3-3Cu (20Cb3/ 825)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"70";"356";">50";"boiling point is 180°C (356°F)";"87,145,196,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"30";"Alloy 30-44-5-3W (G-30)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"1 – 5";"68";"<2";"";"87,145,196,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"31";"Alloy 30-44-5-3W (G-30)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"5 – 55";"275 – 325";"<20";"";"87,145,196,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"32";"Alloy 30-44-5-3W (G-30)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"5 – 65";"175 – 275";"<2";"";"87,145,196,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"33";"Alloy 30-44-5-3W (G-30)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"5 – 75";"25 – 175";"<2";"";"87,145,196,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"34";"Alloy 30-44-5-3W (G-30)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"5 – 95";"425 – 475";">50";"";"87,145,196,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"35";"Alloy 30-44-5-3W (G-30)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"30";"241";"<2";"boiling point is 116°C (241°F)";"87,145,196,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"36";"Alloy 30-44-5-3W (G-30)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"40";"262";"<2";"boiling point is 128°C (262°F)";"87,145,196,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"37";"Alloy 30-44-5-3W (G-30)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"50";"284";"20 – 50";"boiling point is 140°C (284°F)";"87,145,196,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"38";"Alloy 30-44-5-3W (G-30)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"60";"320";">50";"boiling point is 160°C (320°F)";"87,145,196,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"39";"Alloy 30-44-5-3W (G-30)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"70";"356";">50";"boiling point is 180°C (356°F)";"87,145,196,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"40";"Aluminum Alloy (3003/ 5154)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"hazardous!";"";"5 – 65";"25 – 75";">50";"";"87,145,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"41";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"stress corrosion cracking";"5 – 35";"25 – 75";"<2";"";"87,145,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"42";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"5 – 55";"75 – 175";"20 – 50";"";"87,145,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"43";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"5 – 55";"175 – 225";">50";"";"87,145,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"44";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"35 – 55";"25 – 75";"<20";"";"87,145,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"45";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"45 – 85";"225 – 275";">50";"";"87,145,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"46";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"65 – 75";"25 – 75";"<20";"";"87,145,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"47";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"65 – 75";"75 – 125";"<2";"";"87,145,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"48";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"65 – 75";"175 – 225";"20 – 50";"";"87,145,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"49";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"65 – 75";"225 – 375";">50";"";"87,145,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"50";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"sodium hydroxide";"caustic soda";"1310-73-2";"HNaO";"bases";"";"";"75 – 85";"175 – 275";">50";"";"87,145,212,219,220";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
