sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Hexafluoroxylene";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16";"Mo Superalloy (Ni-16Cr-16Mo; C276)";"hexafluoroxylene";"halogenated aromatics";"100";"25 – 75";"<2";"214,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17";"Mo Superalloy (Ni-20Cr-16Mo-4W; 686)";"hexafluoroxylene";"halogenated aromatics";"100";"25 – 75";"<2";"214,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Mo Superalloy (Ni-22Cr-16Mo; C22/ 59)";"hexafluoroxylene";"halogenated aromatics";"100";"25 – 75";"<2";"214,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Mo Superalloy (Ni-23Cr-16Mo-1Cu; C20000)";"hexafluoroxylene";"halogenated aromatics";"100";"25 – 75";"<2";"214,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Nickel (200)";"hexafluoroxylene";"halogenated aromatics";"100";"25 – 75";"<2";"214,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Nickel Cast Iron (15-35Ni)";"hexafluoroxylene";"halogenated aromatics";"100";"25 – 75";"<2";"214,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Nickel-Copper (400)";"hexafluoroxylene";"halogenated aromatics";"100";"25 – 75";"<2";"214,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Ni-Cr-Fe Alloy (600/ 690)";"hexafluoroxylene";"halogenated aromatics";"100";"25 – 75";"<2";"214,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Ni-Mo Alloy (Ni-30Mo; B-2)";"hexafluoroxylene";"halogenated aromatics";"100";"25 – 75";"<2";"214,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Silicon Cast Iron (14Si)";"hexafluoroxylene";"halogenated aromatics";"100";"52 – 102";"<2";"214,218";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Silver";"hexafluoroxylene";"halogenated aromatics";"100";"25 – 75";"<2";"214,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27";"Steels, Carbon/ Low Alloy";"hexafluoroxylene";"halogenated aromatics";"100";"25 – 75";"<2";"214,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28";"Superferritic Stainless Steel (26-1)";"hexafluoroxylene";"halogenated aromatics";"100";"25 – 75";"<2";"214,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29";"Tantalum";"hexafluoroxylene";"halogenated aromatics";"100";"25 – 225";"<2";"214,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30";"Titanium, Unalloyed";"hexafluoroxylene";"halogenated aromatics";"100";"25 – 75";"<2";"214,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31";"Zirconium";"hexafluoroxylene";"halogenated aromatics";"100";"25 – 75";"<2";"214,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
