sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Potassium bisulfite";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Lead";"potassium bisulfite";"potassium hydrogen sulfite";"7773-03-07";"HKO3S";"salts";"5 – 25";"25 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Mo Superalloy (Ni-Cr-Fe-9Mo; 625/ 725)";"potassium bisulfite";"potassium hydrogen sulfite";"7773-03-07";"HKO3S";"salts";"5 – 15";"25 – 225";"<20";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Mo Superalloy (Ni-16Cr-16Mo; C276)";"potassium bisulfite";"potassium hydrogen sulfite";"7773-03-07";"HKO3S";"salts";"5 – 15";"25 – 225";"<20";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Mo Superalloy (Ni-20Cr-16Mo-4W; 686)";"potassium bisulfite";"potassium hydrogen sulfite";"7773-03-07";"HKO3S";"salts";"5 – 15";"25 – 225";"<20";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Mo Superalloy (Ni-22Cr-16Mo; C22/ 59)";"potassium bisulfite";"potassium hydrogen sulfite";"7773-03-07";"HKO3S";"salts";"5 – 15";"25 – 225";"<20";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Mo Superalloy (Ni-23Cr-16Mo-1Cu; C20000)";"potassium bisulfite";"potassium hydrogen sulfite";"7773-03-07";"HKO3S";"salts";"5 – 15";"25 – 225";"<20";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Nickel (200)";"potassium bisulfite";"potassium hydrogen sulfite";"7773-03-07";"HKO3S";"salts";"5 – 15";"25 – 75";">50";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Nickel Cast Iron (15-35Ni)";"potassium bisulfite";"potassium hydrogen sulfite";"7773-03-07";"HKO3S";"salts";"5 – 15";"25 – 75";">50";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Nickel-Copper (400)";"potassium bisulfite";"potassium hydrogen sulfite";"7773-03-07";"HKO3S";"salts";"5 – 15";"25 – 75";">50";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27";"Ni-Cr-Fe Alloy (600/ 690)";"potassium bisulfite";"potassium hydrogen sulfite";"7773-03-07";"HKO3S";"salts";"5 – 15";"25 – 75";">50";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28";"Silicon Cast Iron (14Si)";"potassium bisulfite";"potassium hydrogen sulfite";"7773-03-07";"HKO3S";"salts";"5 – 15";"52 – 102";">50";"218,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29";"Steels, Carbon/ Low Alloy";"potassium bisulfite";"potassium hydrogen sulfite";"7773-03-07";"HKO3S";"salts";"5 – 15";"25 – 75";">50";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30";"Steels, Carbon/ Low Alloy";"potassium bisulfite";"potassium hydrogen sulfite";"7773-03-07";"HKO3S";"salts";"25 – 35";"25 – 75";">50";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31";"Superferritic Stainless Steel (26-1)";"potassium bisulfite";"potassium hydrogen sulfite";"7773-03-07";"HKO3S";"salts";"5 – 15";"25 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"32";"Titanium, Unalloyed";"potassium bisulfite";"potassium hydrogen sulfite";"7773-03-07";"HKO3S";"salts";"10";"68 – 221";"<2";"189";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
