sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Magnesia Partially Stabilized Zirconia";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"material synonym";"exposure medium";"exposure medium synonym";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"exposure time (mo (30))";"reference";"";"";"";"";"";"";"";"";"";"";""
"1";"Magnesia Partially Stabilized Zirconia";"Nilcra PSZ";"aqua regia";"";"nitric acid 63% + hydrochloric acid 2%";"";"";"inorganic acids";"1";"recommended";"65";"0 – 250";"<1";"15";"";"";"";"";"";"";"";"";"";"";""
"2";"Magnesia Partially Stabilized Zirconia";"Nilcra PSZ";"hydrochloric acid";"hydrogen chloride";"";"7647-01-0";"ClH";"inorganic acids";"1";"recommended";"10";"0 – 200";"<1";"15";"";"";"";"";"";"";"";"";"";"";""
"3";"Magnesia Partially Stabilized Zirconia";"Nilcra PSZ";"nitric acid";"";"";"7697-37-2";"HNO3";"inorganic acids";"1";"recommended";"65";"0 – 250";"<1";"15";"";"";"";"";"";"";"";"";"";"";""
"4";"Magnesia Partially Stabilized Zirconia";"Nilcra PSZ";"phosphoric acid";"orthophosphoric acid";"";"7664-38-2";"H3O4P";"inorganic acids";"1";"recommended";"10";"0 – 200";"<1";"15";"";"";"";"";"";"";"";"";"";"";""
"5";"Magnesia Partially Stabilized Zirconia";"Nilcra PSZ";"sodium hydroxide";"caustic soda";"";"1310-73-2";"HNaO";"bases";"1";"recommended";"50";"0 – 250";"<1";"15";"";"";"";"";"";"";"";"";"";"";""
"6";"Magnesia Partially Stabilized Zirconia";"Nilcra PSZ";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"20";"0 – 200";"<1";"15";"";"";"";"";"";"";"";"";"";"";""
"7";"Magnesia Partially Stabilized Zirconia";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"60";"0 – 200";"";"15";"";"";"";"";"";"";"";"";"";"";""
"8";"Magnesia Partially Stabilized Zirconia";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"2";"questionable";"60";"250";"";"15";"";"";"";"";"";"";"";"";"";"";""
"9";"Magnesia Partially Stabilized Zirconia";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"95";"50 – 100";"";"15";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
