sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Sulfuric acid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"material synonym";"exposure medium";"exposure medium synonym";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"exposure time (mo (30))";"test note";"reference";"";"";"";"";"";"";"";"";"";""
"20";"Carbon-Graphite Composites";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"90";"70 – 225";"";"";"1";"";"";"";"";"";"";"";"";"";""
"21";"Carbon-Graphite Composites";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"90";"225 – 250";"";"150°C (302°F)";"1";"";"";"";"";"";"";"";"";"";""
"22";"Carbon-Graphite Composites";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";">93";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"23";"Cellulose Acetate";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended; disintegrated >12 months";"10";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"24";"Cellulose Acetate";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"10 – 20";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"25";"Cellulose Acetate";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended; disintegrated ";"20";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"26";"Cellulose Acetate Butyrate";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended; 12 months";"10";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"27";"Cellulose Acetate Butyrate";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended; softened, may dissolve, >12 months";"20 – 30";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"28";"Cellulose Acetate Butyrate";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended; disintegrated, ";"100";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"29";"Ceramics";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended; 1% recommended";"10 – 20";"70 – 125";"";"";"1";"";"";"";"";"";"";"";"";"";""
"30";"Ceramics";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"10 – 20";"125 – 200";"";"";"1";"";"";"";"";"";"";"";"";"";""
"31";"Ceramics";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"98";"70 – 125";"";"";"1";"";"";"";"";"";"";"";"";"";""
"32";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"<25";"250";"";"";"16";"";"";"";"";"";"";"";"";"";""
"33";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"<50";"200";"";"";"16";"";"";"";"";"";"";"";"";"";""
"34";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"<75";"150";"";"";"16";"";"";"";"";"";"";"";"";"";""
"35";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"HET acid polyester-Polifos 190 + 47 phr styrene";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"<78";"100";"<6";"";"16";"";"";"";"";"";"";"";"";"";""
"36";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"HET acid polyester-Polifos 190 + 47 phr styrene";"sulfuric acid";"oil of vitriol";"vapor";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"15 – 20";"212";"";"";"16";"";"";"";"";"";"";"";"";"";""
"37";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"77";"175";"";"";"16";"";"";"";"";"";"";"";"";"";""
"38";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"80";"75";"";"";"16";"";"";"";"";"";"";"";"";"";""
"39";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"HET acid polyester-Polifos 190 + 47 phr styrene";"sulfuric acid";"oil of vitriol";"vapor";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"80";"130";"";"";"16";"";"";"";"";"";"";"";"";"";""
"40";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"95";"90";"";"";"16";"";"";"";"";"";"";"";"";"";""
"41";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (190 + 47)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"98";"80";"";"";"16";"";"";"";"";"";"";"";"";"";""
"42";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"<25";"250";"";"";"16";"";"";"";"";"";"";"";"";"";""
"43";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"<50";"200";"";"";"16";"";"";"";"";"";"";"";"";"";""
"44";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"<70";"150";"";"";"16";"";"";"";"";"";"";"";"";"";""
"45";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"HET acid polyester-Polifos 869 + 44.5 phr styrene";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"<75";"100";"<6";"";"16";"";"";"";"";"";"";"";"";"";""
"46";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"60";"250";"";"";"16";"";"";"";"";"";"";"";"";"";""
"47";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"70";"200";"";"";"16";"";"";"";"";"";"";"";"";"";""
"48";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"75";"175";"";"";"16";"";"";"";"";"";"";"";"";"";""
"49";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"80";"75";"";"";"16";"";"";"";"";"";"";"";"";"";""
"50";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"HET acid polyester-Polifos 869 + 44.5 phr styrene";"sulfuric acid";"oil of vitriol";"vapor";"7664-93-9";"H2O4S";"inorganic acids";"1";"recommended";"80";"140";"";"";"16";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
