sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Ethylene glycol";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16";"Copper/ Bronze/ Low Brass";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"100";"25 – 125";"<2";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17";"Copper/ Bronze/ Low Brass";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"100";"125 – 225";"<20";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Copper-Nickel";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"75 – 85";"125 – 225";"<20";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Cr Stainless Steel (12Cr)";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"100";"25 – 225";"<2";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Cr Stainless Steel (17Cr)";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"100";"25 – 225";"<2";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Duplex Stainless Steel (25-6-3)";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";">1";"0 – 212";"<2";"46,125,177";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Gold/ Platinum";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";">5";"25 – 225";"<2";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Lead";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"100";"25 – 75";"20 – 50";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Nickel (200)";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"100";"25 – 125";"<2";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Nickel (200)";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"100";"125 – 225";"<20";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Nickel Cast Iron (15-35Ni)";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"100";"25 – 225";"<20";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27";"Nickel-Copper (400)";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"75 – 85";"175 – 275";"<20";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28";"Nickel-Copper (400)";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"100";"25 – 125";"<2";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29";"Nickel-Copper (400)";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"100";"125 – 225";"<20";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30";"Ni-Cr-Fe Alloy (600/ 690)";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"100";"25 – 125";"<2";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31";"Ni-Cr-Fe Alloy (600/ 690)";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"100";"125 – 225";"<20";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"32";"Ni-Mo Alloy (Ni-30Mo; B-2)";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"100";"25 – 225";"<2";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"33";"Niobium (Columbium)";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"any";"0 – 212";"<2";"46,125,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"34";"Silicon Cast Iron (14Si)";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";">5";"52 – 237";"<20";"46,125,218";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"35";"Silver";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"100";"25 – 225";"<2";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"36";"Steels, Carbon/ Low Alloy";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"5 – 15";"25 – 175";"<20";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"37";"Steels, Carbon/ Low Alloy";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"35 – 45";"25 – 175";"<2";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"38";"Steels, Carbon/ Low Alloy";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"45 – 55";"25 – 175";"<20";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"39";"Steels, Carbon/ Low Alloy";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"100";"25 – 175";"<2";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"40";"Steels, Carbon/ Low Alloy";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"100";"175 – 225";"<20";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"41";"Superferritic Stainless Steel (26-1)";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"100";"25 – 225";"<2";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"42";"Tantalum";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";">5";"25 – 225";"<2";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43";"Titanium, Unalloyed";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";">1";"0 – 225";"<2";"46,125,177,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"44";"Zirconium";"ethylene glycol";"1,2-ethanediol";"107-21-1";"C2H6O2";"alcohols";"100";"25 – 225";"<2";"46,125,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
