sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Copper sulfate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"1";"Alloy 20-25-4Mo (904L)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"<20";"0 – 230";"<2";"43,172,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2";"Alloy 20-25-4Mo (904L)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 20";"25 – 104";"<2";"43,172,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"3";"Alloy 20-25-4Mo (904L)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 30";"104 – 225";"<2";"43,172,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"4";"Alloy 20-25-6Mo (254SMO/ 6XN)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"<20";"0 – 230";"<2";"43,172,215";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"5";"Alloy 20-38-3-3Cu (20Cb3/ 825)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"<20";"0 – 230";"<2";"43,172,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"6";"Alloy 20-38-3-3Cu (20Cb3/ 825)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 20";"25 – 104";"<2";"43,172,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"7";"Alloy 20-38-3-3Cu (20Cb3/ 825)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 30";"104 – 225";"<2";"43,172,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"8";"Alloy 30-44-5-3W (G-30)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"<20";"0 – 230";"<2";"43,172,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9";"Alloy 30-44-5-3W (G-30)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 20";"25 – 104";"<2";"43,172,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10";"Alloy 30-44-5-3W (G-30)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 30";"104 – 225";"<2";"43,172,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11";"Aluminum Alloy (3003/ 5154)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 20";"25 – 75";">50";"43,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"1 – 20";"0 – 212";"<2";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"20 – 30";"104 – 225";"<2";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"1 – 20";"0 – 212";"<2";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
