sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Potassium nitrate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"5 – 55";"25 – 225";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"55 – 75";"75 – 225";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"75 – 85";"175 – 225";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15";"Brass (>15Zn)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"5 – 55";"25 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16";"Brass (>15Zn)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"55 – 85";"75 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17";"Cast Iron, Gray/ Ductile";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"5 – 55";"25 – 225";"<20";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Cast Iron, Gray/ Ductile";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"55 – 85";"75 – 225";"<20";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Cast Iron, Gray/ Ductile";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"85 – 95";"175 – 225";"<20";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Copper/ Bronze/ Low Brass";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"5 – 55";"25 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Copper/ Bronze/ Low Brass";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"55 – 85";"75 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Copper-Nickel";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"5 – 55";"25 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Copper-Nickel";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"55 – 85";"75 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Cr Stainless Steel (12Cr)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"5 – 85";"25 – 225";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Cr Stainless Steel (17Cr)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"5 – 85";"25 – 225";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Duplex Stainless Steel (25-6-3)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"1 – 80";"212 – 248";"<2";"191";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27";"Lead";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"5 – 45";"25 – 75";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28";"Mo Superalloy (Ni-Cr-Fe-9Mo; 625/ 725)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"5 – 85";"25 – 225";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29";"Mo Superalloy (Ni-16Cr-16Mo; C276)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"5 – 85";"25 – 225";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30";"Mo Superalloy (Ni-20Cr-16Mo-4W; 686)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"5 – 85";"25 – 225";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31";"Mo Superalloy (Ni-22Cr-16Mo; C22/ 59)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"5 – 85";"25 – 225";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"32";"Mo Superalloy (Ni-23Cr-16Mo-1Cu; C20000)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"5 – 85";"25 – 225";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"33";"Nickel (200)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"5 – 55";"25 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"34";"Nickel (200)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"55 – 85";"75 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"35";"Nickel (200)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"85 – 95";"175 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"36";"Nickel Cast Iron (15-35Ni)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"5 – 55";"25 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"37";"Nickel Cast Iron (15-35Ni)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"55 – 85";"75 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"38";"Nickel Cast Iron (15-35Ni)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"85 – 95";"175 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"39";"Nickel-Copper (400)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"5 – 55";"25 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"40";"Nickel-Copper (400)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"55 – 85";"75 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"41";"Nickel-Copper (400)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"85 – 95";"175 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"42";"Ni-Cr-Fe Alloy (600/ 690)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"5 – 55";"25 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43";"Ni-Cr-Fe Alloy (600/ 690)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"55 – 85";"75 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"44";"Ni-Cr-Fe Alloy (600/ 690)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"85 – 95";"175 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45";"Silicon Cast Iron (14Si)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"5 – 55";"52 – 237";"<2";"218,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"46";"Silicon Cast Iron (14Si)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"55 – 75";"97 – 237";"<2";"218,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"47";"Silicon Cast Iron (14Si)";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"75 – 85";"142 – 237";"<2";"218,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"48";"Silver";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"5 – 45";"25 – 225";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"49";"Silver";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"45 – 85";"125 – 225";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"50";"Steels, Carbon/ Low Alloy";"potassium nitrate";"saltpeter";"7757-79-1";"KNO3";"salts";"5 – 55";"25 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
