sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Polyphenylene Sulfide, Glass Fiber-Reinforced";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"material synonym";"exposure medium";"exposure medium synonym";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"exposure time (mo (30))";"test note";"reference";"";"";"";"";"";"";"";"";"";""
"11";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"Ryton PPS R-4";"ethyl acetate";"";"";"141-78-6";"C4H8O2";"esters";"1";"recommended; questionable if weight change or ";"100";"170 – 200";"<6";"";"18";"";"";"";"";"";"";"";"";"";""
"12";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"Ryton PPS R-4";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"1";"recommended";"100";"170 – 200";"<6";"questionable if weight change";"18";"";"";"";"";"";"";"";"";"";""
"13";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"Ryton PPS R-4";"ethylene glycol";"1,2-ethanediol";"";"107-21-1";"C2H6O2";"alcohols";"2";"questionable";"50";"200";"<12";"";"18";"";"";"";"";"";"";"";"";"";""
"14";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"Ryton PPS R-4";"gasoline";"";"petroleum product";"";"";"fuels";"1";"recommended";"100";"200";"<12";"";"18";"";"";"";"";"";"";"";"";"";""
"15";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"Ryton PPS R-4";"gasoline + ethanol";"";"";"";"";"fuels";"1";"recommended";"100";"250";"<6";"85:15 mixture";"18";"";"";"";"";"";"";"";"";"";""
"16";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"Ryton PPS R-4";"hydrochloric acid";"hydrogen chloride";"";"7647-01-0";"ClH";"inorganic acids";"3";"not recommended";"40";"200";"<6";"";"18";"";"";"";"";"";"";"";"";"";""
"17";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"Ryton PPS R-4";"lubricating oil";"";"petroleum product";"";"";"petroleum products";"1";"recommended";"100";"200";"<12";"";"18";"";"";"";"";"";"";"";"";"";""
"18";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"Ryton PPS R-4";"methyl ethyl ketone";"2-butanone";"";"78-93-3";"C4H8O";"ketones";"1";"recommended; questionable if weight change or ";"100";"200";"<6";"";"18";"";"";"";"";"";"";"";"";"";""
"19";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"Ryton PPS R-4";"methylpyrrolidone";"";"";"";"";"ketones";"1";"recommended; weight change, attacked";"100";"200";"<6";"";"18";"";"";"";"";"";"";"";"";"";""
"20";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"Ryton PPS R-4";"nitric acid";"";"";"7697-37-2";"HNO3";"inorganic acids";"3";"not recommended";"10";"200";"<6";"";"18";"";"";"";"";"";"";"";"";"";""
"21";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"Ryton PPS R-4";"nitrobenzene";"";"";"98-95-3";"C6H5NO2";"aromatics";"3";"not recommended";"100";"200";"<6";"";"18";"";"";"";"";"";"";"";"";"";""
"22";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"Ryton PPS R-4";"phenol";"hydroxybenzene";"";"108-95-2";"C6H6O";"phenols";"2";"questionable";"100";"200";"<12";"";"18";"";"";"";"";"";"";"";"";"";""
"23";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"Ryton PPS R-4";"phosphoric acid";"orthophosphoric acid";"";"7664-38-2";"H3O4P";"inorganic acids";"1";"recommended";"10";"200";"<1";"";"18";"";"";"";"";"";"";"";"";"";""
"24";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"";"phosphoric acid";"orthophosphoric acid";"";"7664-38-2";"H3O4P";"inorganic acids";"1";"recommended";"85";"200";"";"";"18";"";"";"";"";"";"";"";"";"";""
"25";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"Ryton PPS R-4";"sodium hydroxide";"caustic soda";"";"1310-73-2";"HNaO";"bases";"1";"recommended";"10";"200";"[";"";"18";"";"";"";"";"";"";"";"";"";""
"26";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"";"sodium hydroxide";"caustic soda";"";"1310-73-2";"HNaO";"bases";"3";"not recommended";"30";"200";"[";"";"18";"";"";"";"";"";"";"";"";"";""
"27";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"Ryton PPS R-4";"sodium hypochlorite";"";"";"7681-52-9";"ClNaO";"salts";"1";"recommended";"2";"200";"<12";"";"18";"";"";"";"";"";"";"";"";"";""
"28";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"";"sodium hypochlorite";"";"";"7681-52-9";"ClNaO";"salts";"2";"questionable";"6";"200";"";"";"18";"";"";"";"";"";"";"";"";"";""
"29";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"Ryton PPS R-4";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"2";"questionable";"30";"200";"<12";"";"18";"";"";"";"";"";"";"";"";"";""
"30";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"2";"questionable";"50";"200";"";"";"18";"";"";"";"";"";"";"";"";"";""
"31";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"";"sulfuric acid";"oil of vitriol";"";"7664-93-9";"H2O4S";"inorganic acids";"3";"not recommended";"80";"200";"";"";"18";"";"";"";"";"";"";"";"";"";""
"32";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"Ryton PPS R-4";"toluene";"methylbenzene";"petroleum product";"108-88-3";"C7H8";"aromatics";"2";"questionable; weight change, attacked";"100";"200";"<6";"";"18";"";"";"";"";"";"";"";"";"";""
"33";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"Ryton PPS R-4";"transmission fluid";"";"";"";"";"industrial fluids & lubricants";"1";"recommended";"100";"200";"<12";"";"18";"";"";"";"";"";"";"";"";"";""
"34";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"Ryton PPS R-4";"1,1,2-trichlorotrifluoroethane";"1,1,2-trichloro-1,2,2-trifluoroethane";"";"76-13-1";"C2Cl3F3";"chlorofluorocarbons";"1";"recommended";"90";"100";"<6";"10% refrigerant oil";"18";"";"";"";"";"";"";"";"";"";""
"35";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"Ryton PPS R-4";"water";"";"";"7732-18-5";"H2O";"water & wastewater";"1";"recommended";"100";"171";"<12";"";"18";"";"";"";"";"";"";"";"";"";""
"36";"Polyphenylene Sulfide, Glass Fiber-Reinforced";"";"water";"";"";"7732-18-5";"H2O";"water & wastewater";"2";"questionable";"100";"200";"";"";"18";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
