sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Lauric acid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"1";"Acrylonitrile Butadiene Styrene Polymer (ABS)";"lauric acid";"dodecanoic acid";"143-07-7";"C12H24O2";"organic (weak) acids";"1";"recommended";"100";"70 – 150";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2";"Carbon-Graphite Composites";"lauric acid";"dodecanoic acid";"143-07-7";"C12H24O2";"organic (weak) acids";"1";"recommended";"10";"70 – 338";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"3";"Carbon-Graphite Composites";"lauric acid";"dodecanoic acid";"143-07-7";"C12H24O2";"organic (weak) acids";"1";"recommended";"100";"70 – 338";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"4";"Chlorinated Polyvinyl Chloride (CPVC)";"lauric acid";"dodecanoic acid";"143-07-7";"C12H24O2";"organic (weak) acids";"1";"recommended";"100";"70 – 175";"1, 2";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"5";"Epoxy Resin, Glass Fiber- Reinforced";"lauric acid";"dodecanoic acid";"143-07-7";"C12H24O2";"organic (weak) acids";"1";"recommended";"100";"70 – 200";"1, 24";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"6";"Polyethylene (PE)";"lauric acid";"dodecanoic acid";"143-07-7";"C12H24O2";"organic (weak) acids";"1";"recommended";"100";"70 – 125";"1, 21";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"7";"Polypropylene (PP)";"lauric acid";"dodecanoic acid";"143-07-7";"C12H24O2";"organic (weak) acids";"1";"recommended";"100";"70 – 150";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"8";"Polyvinyl Chloride (PVC)";"lauric acid";"dodecanoic acid";"143-07-7";"C12H24O2";"organic (weak) acids";"1";"recommended";"100";"70 – 150";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9";"Polyvinylidene Fluoride (PVDF)";"lauric acid";"dodecanoic acid";"143-07-7";"C12H24O2";"organic (weak) acids";"1";"recommended";"100";"70 – 250";"1, 23";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10";"Wood";"lauric acid";"dodecanoic acid";"143-07-7";"C12H24O2";"organic (weak) acids";"1";"recommended";"100";"70 – 212";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
