sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Anthracene chloride";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11";"Cr Stainless Steel (12Cr)";"anthracene chloride";"halogenated aromatics";"100";"25 – 75";"<2";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12";"Cr Stainless Steel (17Cr)";"anthracene chloride";"halogenated aromatics";"100";"25 – 75";"<2";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Gold/ Platinum";"anthracene chloride";"halogenated aromatics";"100";"25 – 75";"<2";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14";"Lead";"anthracene chloride";"halogenated aromatics";"100";"25 – 75";"<2";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15";"Mo Superalloy (Ni-Cr-Fe-9Mo; 625/ 725)";"anthracene chloride";"halogenated aromatics";"100";"25 – 75";"<2";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16";"Mo Superalloy (Ni-16Cr-16Mo; C276)";"anthracene chloride";"halogenated aromatics";"100";"25 – 75";"<2";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17";"Mo Superalloy (Ni-20Cr-16Mo-4W; 686)";"anthracene chloride";"halogenated aromatics";"100";"25 – 75";"<2";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Mo Superalloy (Ni-22Cr-16Mo; C22/ 59)";"anthracene chloride";"halogenated aromatics";"100";"25 – 75";"<2";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Mo Superalloy (Ni-23Cr-16Mo-1Cu; C20000)";"anthracene chloride";"halogenated aromatics";"100";"25 – 75";"<2";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Nickel (200)";"anthracene chloride";"halogenated aromatics";"100";"25 – 75";"<2";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Nickel Cast Iron (15-35Ni)";"anthracene chloride";"halogenated aromatics";"100";"25 – 75";"<2";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Nickel-Copper (400)";"anthracene chloride";"halogenated aromatics";"100";"25 – 75";"<2";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Ni-Cr-Fe Alloy (600/ 690)";"anthracene chloride";"halogenated aromatics";"100";"25 – 75";"<2";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Ni-Mo Alloy (Ni-30Mo; B-2)";"anthracene chloride";"halogenated aromatics";"100";"25 – 75";"<2";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Silver";"anthracene chloride";"halogenated aromatics";"100";"25 – 75";"<2";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Steels, Carbon/ Low Alloy";"anthracene chloride";"halogenated aromatics";"100";"25 – 75";"<2";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27";"Superferritic Stainless Steel (26-1)";"anthracene chloride";"halogenated aromatics";"100";"25 – 75";"<2";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28";"Tantalum";"anthracene chloride";"halogenated aromatics";"100";"25 – 75";"<2";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29";"Titanium, Unalloyed";"anthracene chloride";"halogenated aromatics";"100";"25 – 75";"<2";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30";"Zirconium";"anthracene chloride";"halogenated aromatics";"100";"25 – 75";"<2";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
