sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Sodium hypochlorite";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"material synonym";"exposure medium";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"exposure time (mo (30))";"test note";"reference";"";"";"";"";"";"";"";"";"";"";""
"16";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"HET acid polyester-Polifos 869 + 44.5 phr styrene";"sodium hypochlorite";"vapor & condensate";"7681-52-9";"ClNaO";"salts";"1";"recommended";"10";"115";"";"";"16";"";"";"";"";"";"";"";"";"";"";""
"17";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"HET acid polyester-Polifos 869 + 44.5 phr styrene";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"1";"recommended; benzoyl peroxide/dimethylaniline cure system recommended";"10";"135";"<6";"";"16";"";"";"";"";"";"";"";"";"";"";""
"18";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"HET acid polyester-Polifos 869 + 44.5 phr styrene";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"1";"recommended";"15";"125";"";"30 g/L excess sodium hydroxide";"16";"";"";"";"";"";"";"";"";"";"";""
"19";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"HET acid polyester-Polifos 869 + 44.5 phr styrene";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"3";"not recommended";"18";"85";"";"3 g/L excess sodium hydroxide";"16";"";"";"";"";"";"";"";"";"";"";""
"20";"Chlorinated Polyvinyl Chloride (CPVC)";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"1";"recommended";"100";"70 – 212";"";"+ 12.5% chlorine";"1";"";"";"";"";"";"";"";"";"";"";""
"21";"Chlorosulfonated Polyethylene";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"1";"recommended";"10";"60 – 70";"";"plus 12.5% chlorine";"1";"";"";"";"";"";"";"";"";"";"";""
"22";"Chlorosulfonated Polyethylene";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"1";"recommended";"20";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"23";"Concrete";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"1";"recommended";"10 – 90";"70 – 100";"";"plus 3% chlorine";"1";"";"";"";"";"";"";"";"";"";"";""
"24";"Epoxy Cements";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"1";"recommended";"1";"68";"";"";"5";"";"";"";"";"";"";"";"";"";"";""
"25";"Epoxy Cements";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"1";"recommended";"1";"140";"";"";"5";"";"";"";"";"";"";"";"";"";"";""
"26";"Epoxy Cements";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"1";"recommended";"10";"68";"<6";"";"5";"";"";"";"";"";"";"";"";"";"";""
"27";"Epoxy Cements";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"2";"questionable";"10";"140";"";"";"5";"";"";"";"";"";"";"";"";"";"";""
"28";"Epoxy Resin, Asbestos/ Glass Fiber- Reinforced";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"2";"questionable; over 3 years; questionable ";"10";"50 – 75";">12";"";"1";"";"";"";"";"";"";"";"";"";"";""
"29";"Epoxy Resin, Asbestos/ Glass Fiber- Reinforced";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"3";"not recommended";"10";"75 – 250";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"30";"Epoxy Resin, Asbestos/ Glass Fiber- Reinforced";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"3";"not recommended";">20";"50 – 250";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"31";"Epoxy Resin, Glass Fiber- Reinforced";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"3";"not recommended";">10";"70 – 150";"";"";"1, 19";"";"";"";"";"";"";"";"";"";"";""
"32";"Fluorinated Ethylene Propylene Copolymer (FEP)/ Polytetrafluoroethylene (PTFE)";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"1";"recommended";"100";"70 – 150";"";"cyclic immersion; immersed";"1, 22";"";"";"";"";"";"";"";"";"";"";""
"33";"Fluororubber";"";"sodium hypochlorite";"saturated";"7681-52-9";"ClNaO";"salts";"1";"recommended";"10";"60 – 70";"<1";"";"1";"";"";"";"";"";"";"";"";"";"";""
"34";"Fluororubber";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"2";"questionable";"20";"70 – 135";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"35";"Fluororubber";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"2";"questionable; swollen";"20";"135 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"36";"Furfuryl Alcohol Resin, Glass Fiber-Reinforced";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"1";"recommended";"50";"70 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"37";"Furfuryl Alcohol Resin, Glass Fiber-Reinforced";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"1";"recommended";"100";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"38";"Furfuryl Alcohol Resin, Glass Fiber-Reinforced";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"3";"not recommended";"100";"70 – 200";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"39";"Glass, Chemical";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"1";"recommended";">10";"70 – 212";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"40";"Glassed Steel";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"1";"recommended; recommended for ~ 1%, ";"10 – 50";"50 – 145";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"41";"Nylon";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"3";"not recommended";"10";"60 – 70";"<1";"chlorine 15%";"1";"";"";"";"";"";"";"";"";"";"";""
"42";"Nylon";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"3";"not recommended; weight loss";"20";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"43";"Nylon";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"3";"not recommended";"100";"60 – 212";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"44";"Phenolic Resins, Asbestos-Reinforced";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"3";"not recommended";"100";"70 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"45";"Polychloroprene";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"3";"not recommended";"10";"60 – 70";"<1";"plus 12.5% chlorine";"1";"";"";"";"";"";"";"";"";"";"";""
"46";"Polyesters, Glass Fiber-Reinforced";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"1";"recommended";"10";"70 – 100";"";"special cure required; sensitive to sodium hydroxide";"1";"";"";"";"";"";"";"";"";"";"";""
"47";"Polyesters, Glass Fiber-Reinforced";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"1";"recommended";"10";"100 – 150";"";"5.5% active chlorine";"1";"";"";"";"";"";"";"";"";"";"";""
"48";"Polyesters, Glass Fiber-Reinforced";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"1";"recommended; recommended with chlorine, chlorine dioxide";"10";"150 – 175";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"49";"Polyethylene (PE)";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"1";"recommended";"10";"70 – 125";"";"5.5% active chlorine";"1, 21";"";"";"";"";"";"";"";"";"";"";""
"50";"Polyethylene (PE)";"";"sodium hypochlorite";"";"7681-52-9";"ClNaO";"salts";"3";"not recommended";"10";"125 – 150";"";"+ 12.5% chlorine";"1, 21";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
